"id","telegram_username","event_category","event_type","entity_id","actor_username","actor_type","metadata","created_at"
"7b275217-0373-413f-9328-f99b8be06fff","philnts","order","order.deleted","fc84591a-3e4c-4445-bd91-9ff378491013",,"customer","{""snapshot"":{""id"":""fc84591a-3e4c-4445-bd91-9ff378491013"",""code"":""5904"",""status"":""Submitted"",""lineItems"":[{""quantity"":""2.00"",""lineTotal"":""23.06"",""unitPrice"":""11.53"",""productName"":""Gensupen2""},{""quantity"":""1.00"",""lineTotal"":""11.53"",""unitPrice"":""11.53"",""productName"":""Convipen""}],""grandTotal"":""37.59"",""deliveryMethod"":""InPost""}}","""2026-04-15T12:09:30.680Z"""
"7b536f69-c76e-4dee-a018-01433ac8e666","yogi2876","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T12:26:13.476Z"""
"7b8bebcc-c58b-4155-a9a5-608bcd18a024","p3nnyt","account","account.created",,,"customer","{""telegramUsername"":""p3nnyt"",""registrationTimestamp"":""2026-04-17T10:36:07.434Z""}","""2026-04-17T10:36:07.443Z"""
"7bd343c1-f0ea-4940-8561-31439d1465fd","velcr","order","order.deleted","adcba5e6-4fed-47b9-9302-070bda993f03",,"customer","{""snapshot"":{""id"":""adcba5e6-4fed-47b9-9302-070bda993f03"",""code"":""6345"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""40.00"",""unitPrice"":""40.00"",""productName"":""HCG 1000 IU GMP 3ml 10vials""}],""grandTotal"":""43.00"",""deliveryMethod"":""InPost""}}","""2026-04-16T07:13:17.048Z"""
"7bed8a3a-70e4-435c-a7ee-a62886578123","omercel","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-26T00:25:14.509Z"""
"7c3a0179-53ee-42c9-a23f-47ee0e332b6d","misosososo","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-14T14:44:35.328Z"""
"7cc2d3b1-559e-4d14-af6c-600cf47ed945","jeanbaptistepassant","group_buy","group_buy.left","GW5JW",,"customer","{""groupBuyId"":""GW5JW""}","""2026-04-24T13:13:21.238Z"""
"7cfcc999-60b3-48a1-af51-3f858d0a4478","adev81","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-18T21:58:01.679Z"""
"7d2f36ae-2468-4056-bc64-d1fc824ad84f","sutherland82","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T11:16:02.462Z"""
"7d9b5b45-4891-48ac-b3c9-e670babc2e20","ow1818","account","account.created",,,"customer","{""telegramUsername"":""ow1818"",""registrationTimestamp"":""2026-04-15T13:05:36.947Z""}","""2026-04-15T13:05:37.031Z"""
"7daab7f2-cd2d-4274-9d1d-553559befed6","johncenacme","order","order.deleted","ad677796-485b-48f3-82bb-03438173e38a",,"customer","{""snapshot"":{""id"":""ad677796-485b-48f3-82bb-03438173e38a"",""code"":""9722"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""135.00"",""unitPrice"":""135.00"",""productName"":""Tirzepatide 60mg""}],""grandTotal"":""135.00"",""deliveryMethod"":""Royal Mail""}}","""2026-04-23T20:42:37.992Z"""
"7dff6094-2a27-41d8-aeb7-9c2a72328b20","sh4n_97","group_buy","group_buy.left","GW5JW",,"customer","{""groupBuyId"":""GW5JW""}","""2026-04-15T12:10:52.749Z"""
"7e01e197-731e-4ccc-88e4-b80186497ccf","swolverine76","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-19T07:48:44.023Z"""
"7e04aa38-0edd-4ce4-92e1-4f90a31024fc","illustrious","account","account.created",,,"customer","{""telegramUsername"":""illustrious"",""registrationTimestamp"":""2026-04-18T08:50:48.189Z""}","""2026-04-18T08:50:48.276Z"""
"7e1e7d23-9d3a-4567-8aba-52f8fbf48129","ajer6130","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T11:11:59.291Z"""
"7e40d768-3ea7-4d23-93bf-41778ab7b624","qiqounette","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-19T09:40:44.056Z"""
"7e50be2d-d0b0-4819-8b89-fd40df6041e1","livejdm","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T12:06:12.557Z"""
"7e6d571f-3ff7-4e80-94c5-aa7090c0046e","adev81","group_buy","group_buy.left","GW5JW",,"customer","{""groupBuyId"":""GW5JW""}","""2026-04-18T21:57:51.962Z"""
"7f2c8798-d951-4a0e-83e9-5267306c5e5e","emily_bleak","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T11:37:38.981Z"""
"7f7aab17-1abe-4fb9-b185-917a7ab6c2e5","mr_rusty67","order","order.deleted","5690bb7b-5428-4998-b2f4-482c57dde6a0",,"customer","{""snapshot"":{""id"":""5690bb7b-5428-4998-b2f4-482c57dde6a0"",""code"":""2380"",""status"":""Submitted"",""lineItems"":[{""quantity"":""2.00"",""lineTotal"":""23.06"",""unitPrice"":""11.53"",""productName"":""Convipen""}],""grandTotal"":""23.06"",""deliveryMethod"":""InPost or RM QR Code""}}","""2026-04-15T12:15:35.548Z"""
"7f854823-1a73-4a93-9991-4e93d26ae3d7","djmikeh","account","account.created",,,"customer","{""telegramUsername"":""djmikeh"",""registrationTimestamp"":""2026-04-23T19:45:03.914Z""}","""2026-04-23T19:45:04.014Z"""
"7f8ab234-0a1d-49a9-90ce-8b02fffd2916","theurgist","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-21T20:13:22.449Z"""
"7fd43e59-cb6a-4a1c-99d9-06a922773ae9","yeahbuddy","order","order.deleted","c1c293ec-c9a3-476d-b0ce-f1f9358f881d",,"customer","{""snapshot"":{""id"":""c1c293ec-c9a3-476d-b0ce-f1f9358f881d"",""code"":""1216"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""120.00"",""unitPrice"":""120.00"",""productName"":""Retatrutide 20mg""},{""quantity"":""1.00"",""lineTotal"":""75.00"",""unitPrice"":""75.00"",""productName"":""CJC No DAC / Ipa 5/5mg""},{""quantity"":""1.00"",""lineTotal"":""160.00"",""unitPrice"":""160.00"",""productName"":""Mots-C 40mg""},{""quantity"":""1.00"",""lineTotal"":""95.00"",""unitPrice"":""95.00"",""productName"":""Retatrutide 10mg""},{""quantity"":""1.00"",""lineTotal"":""160.00"",""unitPrice"":""160.00"",""productName"":""KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)""},{""quantity"":""1.00"",""lineTotal"":""75.00"",""unitPrice"":""75.00"",""productName"":""SS-31 10mg""}],""grandTotal"":""688.00"",""deliveryMethod"":""InPost""}}","""2026-04-19T07:59:31.473Z"""
"7fd6a89f-8024-440c-9206-a8b76a0cd055","miki19844","account","account.created",,,"customer","{""telegramUsername"":""miki19844"",""registrationTimestamp"":""2026-04-17T06:12:26.047Z""}","""2026-04-17T06:12:26.136Z"""
"800f48d7-f963-4ac3-921b-8a2614a3c7c9","nikola kostadinov","account","account.status_changed",,"admin","admin","{""accountStatus"":""active""}","""2026-04-14T20:08:09.741Z"""
"80322147-2b41-4ac3-913b-840428b8241c","vasendak","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-16T07:13:19.951Z"""
"8053c470-3452-483f-b5e5-26c11d443cc3","marl_el1","compound","compound.log_deleted","5a94f977-883d-42ea-8d5a-e11f1965619f",,"customer","{""snapshot"":{""id"":""5a94f977-883d-42ea-8d5a-e11f1965619f"",""notes"":null,""route"":""SubQ"",""endDate"":null,""doseUnit"":""mcg"",""createdAt"":""2026-04-14T22:08:56.000Z"",""frequency"":""Daily"",""startDate"":""2026-04-14"",""doseAmount"":""500.000"",""compoundName"":""Selank"",""compoundType"":""Peptide"",""telegramUsername"":""marl_el1""}}","""2026-04-14T22:11:06.535Z"""
"807df5b6-07e1-497d-a22e-20f7582564c8","jack3798","order","order.deleted","97ed984b-a8d8-4077-9ed0-eda0381b8c2f",,"customer","{""snapshot"":{""id"":""97ed984b-a8d8-4077-9ed0-eda0381b8c2f"",""code"":""8959"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""135.00"",""unitPrice"":""135.00"",""productName"":""Cagrilintide 10mg""},{""quantity"":""1.00"",""lineTotal"":""340.00"",""unitPrice"":""340.00"",""productName"":""Retatrutide 140mg""}],""grandTotal"":""485.00"",""deliveryMethod"":""Royal Mail""}}","""2026-04-14T02:57:10.856Z"""
"807f2053-8cef-4568-a1ad-1dda6356e358","johncenacme","account","account.created",,,"customer","{""telegramUsername"":""johncenacme"",""registrationTimestamp"":""2026-04-14T01:55:53.284Z""}","""2026-04-14T01:55:53.374Z"""
"80840188-6140-42d7-8523-16778ee5f294","griffog","order","order.deleted","99ffcdf2-74c6-4b89-ab6d-686cb984ce4d",,"customer","{""snapshot"":{""id"":""99ffcdf2-74c6-4b89-ab6d-686cb984ce4d"",""code"":""4671"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""8.50"",""unitPrice"":""8.50"",""productName"":""Gensupen2""}],""grandTotal"":""8.50"",""deliveryMethod"":""InPost or RM QR Code""}}","""2026-04-15T11:25:23.852Z"""
"80bd5641-f0d5-4981-9ca3-21a97c0ca74d","1poundfish","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-16T04:21:30.813Z"""
"8131da6a-4cdb-4e23-8fc0-5c8373f10066","nikola kostadinov","glp1","glp1.shot_logged","e8a1c470-d30c-406f-bc18-7e4d777fa7fe",,"customer","{""date"":""2026-04-02"",""notes"":""Shot at 11:00"",""doseMg"":3,""waterMl"":null,""calories"":null,""proteinG"":null,""weightKg"":101.7,""weightUnit"":""kg"",""sideEffects"":null,""compoundName"":""Retatrutide"",""injectionSite"":null}","""2026-04-23T09:26:37.144Z"""
"814360d8-819a-4e70-80b9-31a6d0737abf","sh4n_97","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T18:31:30.657Z"""
"81678a40-9d58-4ef7-a9c0-e084d392fdd7","squnchy","account","account.created",,,"customer","{""telegramUsername"":""squnchy"",""registrationTimestamp"":""2026-04-15T05:39:58.700Z""}","""2026-04-15T05:39:58.792Z"""
"81a09ec6-b335-4826-bb78-49432eefdb68","redbiro","account","account.created",,,"customer","{""telegramUsername"":""redbiro"",""registrationTimestamp"":""2026-04-17T21:36:28.929Z""}","""2026-04-17T21:36:29.015Z"""
"81b9c1dc-5e07-45ec-a23c-b2a700ec7829","nikola kostadinov","glp1","glp1.shot_deleted","4f7a0762-1f4a-497a-ba68-c508f9186b08",,"customer","{""snapshot"":{""id"":""4f7a0762-1f4a-497a-ba68-c508f9186b08"",""notes"":""Shot at 10:00 · FELT GREAT! "",""doseMg"":""3.000"",""waterMl"":null,""calories"":null,""proteinG"":null,""weightKg"":""101.700"",""createdAt"":""2026-04-23T09:26:00.021Z"",""loggedDate"":""2026-04-02"",""weightUnit"":""kg"",""sideEffects"":null,""compoundName"":""Retatrutide"",""injectionSite"":""abdomen-left"",""telegramUsername"":""nikola kostadinov""}}","""2026-04-23T09:26:06.218Z"""
"82761442-ee49-4844-8357-8f6278d2c830","nem","account","account.created",,,"customer","{""telegramUsername"":""nem"",""registrationTimestamp"":""2026-04-25T07:20:14.933Z""}","""2026-04-25T07:20:14.941Z"""
"82996dc7-5ce4-4b40-92d9-bc2545f823fa","craigandnikki","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-16T21:51:02.403Z"""
"82bdaa44-4c3e-4bcc-86e6-7b682e84f7e7","scottietherealone","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T11:39:06.737Z"""
"82cac942-1934-4ff6-81c6-7aeec0429186","mkp_uk","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-15T08:45:57.002Z"""
"83248ba3-35cb-4fbe-a220-9adec4a79ed0","hagridv99","account","account.created",,,"customer","{""telegramUsername"":""hagridv99"",""registrationTimestamp"":""2026-04-14T16:18:14.789Z""}","""2026-04-14T16:18:14.796Z"""
"836da56a-da7c-4014-b06e-125ce8612003","mirculina","account","account.created",,,"customer","{""telegramUsername"":""mirculina"",""registrationTimestamp"":""2026-04-14T07:21:33.048Z""}","""2026-04-14T07:21:33.136Z"""
"839270a0-3c85-4a99-be7d-b1fe33984a53","theofficiald","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-25T06:25:03.920Z"""
"83cba99c-6790-459c-b3a1-f7ca6160f687","scottietherealone","account","account.created",,,"customer","{""telegramUsername"":""scottietherealone"",""registrationTimestamp"":""2026-04-15T11:38:13.071Z""}","""2026-04-15T11:38:13.079Z"""
"84c86c9d-78aa-4488-84b9-981218b02bdf","irm1208","blood_test","blood_test.ai_discussion_message","d8e3cfa3-4357-4e7b-aea1-b8756cbf6be6",,"system","{""sender"":""ai"",""content"":""No, your **Oestradiol** level at **89.8 pmol/L** is comfortably within the reference range (**41–159 pmol/L**), so it's not too high. Your primary hormonal concern is your significantly low **Testosterone** at **9 nmol/L** (ref: **12–30 nmol/L**) ⚠ OUT OF RANGE, which could be contributing to symptoms commonly associated with hormonal imbalance. Addressing the low T would be a priority here.\n\n⚕️ Always consult a licensed healthcare professional before changing your protocol."",""characterCount"":479,""conversationId"":""d8e3cfa3-4357-4e7b-aea1-b8756cbf6be6""}","""2026-04-14T09:25:32.669Z"""
"850ac7b1-d07f-49aa-8a6c-bc6aac943e0a","caveguard","order","order.deleted","72a105a4-f014-4474-90d6-deeae15f26b8",,"customer","{""snapshot"":{""id"":""72a105a4-f014-4474-90d6-deeae15f26b8"",""code"":""9534"",""status"":""Submitted"",""lineItems"":[{""quantity"":""0.50"",""lineTotal"":""67.50"",""unitPrice"":""135.00"",""productName"":""Cagrilintide 10mg""}],""grandTotal"":""77.50"",""deliveryMethod"":""Royal Mail""}}","""2026-04-22T06:41:59.325Z"""
"851d571b-d4d8-4cb6-8ba6-b4a3bfd26e0f","stan0079","account","account.created",,,"customer","{""telegramUsername"":""stan0079"",""registrationTimestamp"":""2026-04-20T13:28:17.447Z""}","""2026-04-20T13:28:17.541Z"""
"851ed8b2-ca84-4ceb-91dd-14cf96cb25f4","caveguard","account","account.created",,,"customer","{""telegramUsername"":""caveguard"",""registrationTimestamp"":""2026-04-16T17:29:57.194Z""}","""2026-04-16T17:29:57.202Z"""
"8536e6bf-a3a0-470d-9c7d-bda35ba8f29d","ironmanjamie","blood_test","blood_test.ai_discussion_message","c2a0317c-8c99-45cc-8861-37b8db74f88a",,"customer","{""sender"":""user"",""content"":""What would happen if I introduce HGH?"",""characterCount"":37,""conversationId"":""c2a0317c-8c99-45cc-8861-37b8db74f88a""}","""2026-04-14T16:22:46.484Z"""
"8537ae1e-093e-41fd-a94d-1fad11f775c9","retarequired","account","account.created",,,"customer","{""telegramUsername"":""retarequired"",""registrationTimestamp"":""2026-04-18T07:10:07.705Z""}","""2026-04-18T07:10:07.711Z"""
"8541b66a-96a8-4b50-b041-e6ae94a856bf","jeanpagne1981","account","account.created",,,"customer","{""telegramUsername"":""jeanpagne1981"",""registrationTimestamp"":""2026-04-25T14:53:12.075Z""}","""2026-04-25T14:53:12.083Z"""
"85bd31df-1c87-4cd1-9b70-70b87a2b50f2","jah1991","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-16T12:41:30.287Z"""
"85d5449a-9c17-4d38-94d6-c51b369663a4","xxpoppyx","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-14T13:00:13.085Z"""
"87240cbd-1b08-47bb-a52b-5344f29d10bd","chip0x","account","account.created",,,"customer","{""telegramUsername"":""chip0x"",""registrationTimestamp"":""2026-04-18T01:55:21.098Z""}","""2026-04-18T01:55:21.187Z"""
"87402dd1-361f-45b6-bbb8-6d1df85964a7","misosososo","group_buy","group_buy.left","GW5JW",,"customer","{""groupBuyId"":""GW5JW""}","""2026-04-19T05:44:18.031Z"""
"87902942-e890-4963-a39f-f0633e395719","lewi9311","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-17T17:53:34.307Z"""
"87b1dc7d-2b4c-4e17-98ba-d656db421aab","azulrob","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-18T15:40:03.188Z"""
"87fff50a-24af-4d98-b02e-cd68a1c22783","murkle_8","account","account.created",,,"customer","{""telegramUsername"":""murkle_8"",""registrationTimestamp"":""2026-04-14T00:18:31.844Z""}","""2026-04-14T00:18:31.936Z"""
"88630eab-e689-4ad9-826a-8fc78e37b84e","j4mes_r","blood_test","blood_test.results_uploaded","acb03755-7f8a-4a4e-86e7-df35402a94bb",,"customer","{""biomarkers"":[{""name"":""Testosterone"",""unit"":""nmol/L"",""value"":34.6,""refRangeLow"":12,""refRangeHigh"":30},{""name"":""Free Testosterone"",""unit"":""nmol/L"",""value"":0.792,""refRangeLow"":0.226,""refRangeHigh"":0.65},{""name"":""Luteinising Hormone"",""unit"":""U/l"",""value"":0.3,""refRangeLow"":1.7,""refRangeHigh"":8.6},{""name"":""Follicle Stimulating Hormone"",""unit"":""U/l"",""value"":0.3,""refRangeLow"":1.5,""refRangeHigh"":12.4},{""name"":""Oestradiol"",""unit"":""pmol/L"",""value"":124,""refRangeLow"":41,""refRangeHigh"":159},{""name"":""Prolactin"",""unit"":""mIU/L"",""value"":196,""refRangeLow"":86,""refRangeHigh"":324},{""name"":""Sex Hormone Binding Globulin"",""unit"":""nmol/L"",""value"":32.5,""refRangeLow"":10,""refRangeHigh"":57},{""name"":""Thyroid Stimulating Hormone"",""unit"":""mIU/L"",""value"":1.4,""refRangeLow"":0.27,""refRangeHigh"":4.2},{""name"":""Free Thyroxine"",""unit"":""pmol/L"",""value"":17.5,""refRangeLow"":12,""refRangeHigh"":22},{""name"":""Haematocrit"",""unit"":""%"",""value"":53.9,""refRangeLow"":40,""refRangeHigh"":52},{""name"":""Haemoglobin"",""unit"":""g/L"",""value"":175,""refRangeLow"":130,""refRangeHigh"":180},{""name"":""Red Blood Cells"",""unit"":""10^12/L"",""value"":6.09,""refRangeLow"":4.4,""refRangeHigh"":6.5},{""name"":""White Blood Cells"",""unit"":""10^9/L"",""value"":5.24,""refRangeLow"":3,""refRangeHigh"":11},{""name"":""Lymphocytes"",""unit"":""10^9/L"",""value"":1.88,""refRangeLow"":1.5,""refRangeHigh"":4.5},{""name"":""Monocytes"",""unit"":""10^9/L"",""value"":0.3,""refRangeLow"":0.2,""refRangeHigh"":0.8},{""name"":""Neutrophils"",""unit"":""10^9/L"",""value"":2.88,""refRangeLow"":2,""refRangeHigh"":7.5},{""name"":""Platelets"",""unit"":""10^9/L"",""value"":241,""refRangeLow"":150,""refRangeHigh"":450},{""name"":""Mean Cell Volume"",""unit"":""fL"",""value"":88.5,""refRangeLow"":80,""refRangeHigh"":100},{""name"":""Mean Cell Haemoglobin Concentration"",""unit"":""g/L"",""value"":325,""refRangeLow"":320,""refRangeHigh"":360},{""name"":""Mean Cell Haemoglobin"",""unit"":""pg"",""value"":28.7,""refRangeLow"":27,""refRangeHigh"":33},{""name"":""Basophils"",""unit"":""10^9/L"",""value"":0.04,""refRangeLow"":0,""refRangeHigh"":0.1},{""name"":""Eosinophils"",""unit"":""10^9/L"",""value"":0.14,""refRangeLow"":0,""refRangeHigh"":0.4},{""name"":""High-Density Lipoprotein"",""unit"":""mmol/L"",""value"":0.94,""refRangeLow"":0.9,""refRangeHigh"":1.7},{""name"":""Low-Density Lipoprotein"",""unit"":""mmol/L"",""value"":3.19,""refRangeLow"":null,""refRangeHigh"":3},{""name"":""Total Cholesterol"",""unit"":""mmol/L"",""value"":4.62,""refRangeLow"":null,""refRangeHigh"":5},{""name"":""Alanine Transaminase"",""unit"":""U/L"",""value"":49.7,""refRangeLow"":null,""refRangeHigh"":45},{""name"":""Alkaline Phosphatase"",""unit"":""U/L"",""value"":50,""refRangeLow"":30,""refRangeHigh"":130},{""name"":""Albumin"",""unit"":""g/L"",""value"":47,""refRangeLow"":35,""refRangeHigh"":50},{""name"":""Bilirubin"",""unit"":""μmol/L"",""value"":14.32,""refRangeLow"":null,""refRangeHigh"":22},{""name"":""Creatinine"",""unit"":""μmol/L"",""value"":93,""refRangeLow"":60,""refRangeHigh"":120},{""name"":""Estimated Glomerular Filtration Rate"",""unit"":""ml/min/1.73m2"",""value"":91,""refRangeLow"":60,""refRangeHigh"":150},{""name"":""Urea"",""unit"":""mmol/L"",""value"":5.51,""refRangeLow"":2.5,""refRangeHigh"":7.8},{""name"":""Glycated Haemoglobin (HbA1c)"",""unit"":""mmol/mol"",""value"":34.1,""refRangeLow"":20,""refRangeHigh"":42},{""name"":""Ferritin"",""unit"":""μg/L"",""value"":80.02,""refRangeLow"":30,""refRangeHigh"":400},{""name"":""Prostate-Specific Antigen"",""unit"":""μg/L"",""value"":0.87,""refRangeLow"":null,""refRangeHigh"":2.5},{""name"":""Triglycerides"",""unit"":""mmol/L"",""value"":1.07,""refRangeLow"":0,""refRangeHigh"":2.3}],""biomarkerCount"":36}","""2026-04-14T06:13:23.709Z"""
"8877ae62-aa28-4b55-b215-ebac88115866","fbx2000","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-16T22:38:02.776Z"""
"887b793d-9a39-4938-8131-ae00bd5a5009","vasendak","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T12:13:33.875Z"""
"887f3b52-3c48-48bd-8261-cdb3dfb5deca","theseal99","account","account.created",,,"customer","{""telegramUsername"":""theseal99"",""registrationTimestamp"":""2026-04-15T10:28:19.013Z""}","""2026-04-15T10:28:19.104Z"""
"89072ec1-d48d-400c-a64f-d3ca5f32e13a","aspernight","account","account.created",,,"customer","{""telegramUsername"":""aspernight"",""registrationTimestamp"":""2026-04-18T14:30:37.511Z""}","""2026-04-18T14:30:37.609Z"""
"890c6cc2-440c-40b2-83d5-f4e994db48e4","bananawastaken","order","order.deleted","fbf34312-0b91-481c-948d-4d4b54c7d3e4",,"customer","{""snapshot"":{""id"":""fbf34312-0b91-481c-948d-4d4b54c7d3e4"",""code"":""8956"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""65.00"",""unitPrice"":""65.00"",""productName"":""Tirzepatide 10mg""},{""quantity"":""1.00"",""lineTotal"":""45.00"",""unitPrice"":""45.00"",""productName"":""BPC 157 10mg""},{""quantity"":""1.00"",""lineTotal"":""70.00"",""unitPrice"":""70.00"",""productName"":""Na Selank""}],""grandTotal"":""200.00"",""deliveryMethod"":""Royal Mail""}}","""2026-04-25T06:49:44.934Z"""
"8922f140-098f-4cb4-b568-4878395227c7","curlyc2002","account","account.created",,,"customer","{""telegramUsername"":""curlyc2002"",""registrationTimestamp"":""2026-04-18T09:16:46.414Z""}","""2026-04-18T09:16:46.503Z"""
"8947c3f1-ed7c-4512-b3a6-5f76de5abb68","sh4n_97","group_buy","group_buy.left","GW5JW",,"customer","{""groupBuyId"":""GW5JW""}","""2026-04-15T11:29:24.099Z"""
"89952ed0-7e13-4f5d-ab0b-c612c7fa7397","biokimix","order","order.deleted","a2d6454a-f233-4bbc-b8ed-9da508daaedc",,"customer","{""snapshot"":{""id"":""a2d6454a-f233-4bbc-b8ed-9da508daaedc"",""code"":""7871"",""status"":""Submitted"",""lineItems"":[{""quantity"":""2.00"",""lineTotal"":""17.00"",""unitPrice"":""8.50"",""productName"":""Convipen""}],""grandTotal"":""17.00"",""deliveryMethod"":""InPost or RM QR Code""}}","""2026-04-25T15:56:11.902Z"""
"89a434bc-bbc2-46bc-b08c-3510ce682c91","swolverine76","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-18T18:16:34.688Z"""
"89a7ee46-11c1-45a7-8c72-768f95fc2321","defoscam","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-17T22:13:51.133Z"""
"8a8aa8d8-5b50-43ea-be80-919edc12c589","sh4n_97","group_buy","group_buy.left","GW5JW",,"customer","{""groupBuyId"":""GW5JW""}","""2026-04-15T11:18:59.367Z"""
"8ac2b46a-0f30-46c2-8125-0b2e4a117791","swolverine76","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-24T16:41:21.179Z"""
"8ae2a223-5e43-4f34-bb5b-b4e80aff1144","misosososo","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-22T03:56:09.858Z"""
"8b0a05c0-cb73-4d62-966b-a3b39e710a18","lizzie2391","account","account.created",,,"customer","{""telegramUsername"":""lizzie2391"",""registrationTimestamp"":""2026-04-14T11:49:01.372Z""}","""2026-04-14T11:49:01.478Z"""
"8b6a5584-d017-4d62-b2d4-9a57be3cf4bd","littlemower","account","account.created",,,"customer","{""telegramUsername"":""littlemower"",""registrationTimestamp"":""2026-04-13T23:21:26.043Z""}","""2026-04-13T23:21:26.050Z"""
"8ba0cf82-bf1e-414e-af00-a48e75f8e1d0","mirculina","compound","compound.log_deleted","1c3bded3-c19e-4960-9b76-5617f87efe28",,"customer","{""snapshot"":{""id"":""1c3bded3-c19e-4960-9b76-5617f87efe28"",""notes"":null,""route"":""SubQ"",""endDate"":null,""doseUnit"":""mcg"",""createdAt"":""2026-04-23T21:46:52.007Z"",""frequency"":""EOD"",""startDate"":""2026-04-22"",""doseAmount"":""100.000"",""compoundName"":""NAD"",""compoundType"":""Peptide"",""telegramUsername"":""mirculina""}}","""2026-04-25T06:45:59.555Z"""
"8ba4ae91-349e-4a3a-989c-0f1fe08151d1","bigdladd","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-14T19:50:54.773Z"""
"8bb0f8d6-a9ca-4c2e-adeb-0e8fa4f7bb17","magxvv","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-17T06:04:03.350Z"""
