"id","order_id","product_id","product_name","quantity","unit_price","line_total","is_oos","created_at","updated_at"
"4b996a38-e560-4fa4-9821-733d1a9e0787","dec48514-2b16-499d-ae19-0aa7a1093dcb","prod-921c7f23","Gensupen2","2.00","8.50","17.00","false","""2026-04-19T14:18:29.665Z""","""2026-04-19T14:18:29.665Z"""
"4c675433-4cc3-4533-adcc-8e090449cf11","c20d2430-747d-4eb8-938b-bccd4d65cb58","prod-fd59d68b","Convipen","3.00","11.53","34.59","false","""2026-04-15T13:13:11.403Z""","""2026-04-15T13:13:11.403Z"""
"4cc6d21f-2e0b-4dd3-a014-f82136535ba8","65d75d8c-e5f3-4875-b0d9-2c2134a76fc5","prod-fd59d68b","Convipen","2.00","8.50","17.00","false","""2026-04-18T10:00:24.303Z""","""2026-04-18T10:00:24.303Z"""
"4cf2c06c-d005-4f20-9260-49a874c4574f","7d8deaf5-a12d-48c5-93b9-a2abc6ae39b0","prod-921c7f23","Gensupen2","1.00","11.53","11.53","false","""2026-04-15T15:17:17.888Z""","""2026-04-15T15:17:17.888Z"""
"4d44312b-5b96-4f8e-aa84-29ac4aa9ed86","302bc110-d230-4793-bda3-fdb7074d65b5","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-18T21:07:44.258Z""","""2026-04-18T21:07:44.258Z"""
"4d84882b-a5ff-4ebe-810a-6bad6175cd1e","84fb16e2-b251-4cac-8a9a-5840e53d7b0f","p078","GHK-CU 100mg","1.00","51.00","51.00","false","""2026-04-26T05:52:46.458Z""","""2026-04-26T05:52:46.458Z"""
"4d8bee64-8931-4ac3-9f39-e84f0f3ee5bd","75ee91e8-bd60-483d-965f-c82e89293296","p072","BPC 10mg / TB4 10mg Blend","1.00","135.00","135.00","false","""2026-04-23T17:23:23.228Z""","""2026-04-23T17:23:23.228Z"""
"4e13402d-dfc3-4787-a71b-05772e892f2f","6ba07858-ef04-476d-99c7-4da7d494b3e9","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-15T19:29:43.946Z""","""2026-04-15T19:29:43.946Z"""
"4ee3f8d0-513c-48aa-975a-ae9ab06ad8a1","1b4f9317-9276-46c9-94e9-4ab61ee65f78","p085","KPV 30mg","1.00","145.00","145.00","false","""2026-04-24T13:51:29.094Z""","""2026-04-24T13:51:29.094Z"""
"4f4ccd23-0961-4caa-bfda-76c7c9a8f902","0ad5ac61-3434-406a-928c-04c73b2d2835","p078","GHK-CU 100mg","1.00","51.00","51.00","false","""2026-04-26T03:25:51.737Z""","""2026-04-26T03:25:51.737Z"""
"4fada157-9db8-40ef-a94e-07621ea26766","0f708486-c239-48d2-b9f8-59c4e536fc44","prod-921c7f23","Gensupen2","1.00","11.53","11.53","false","""2026-04-15T11:58:23.588Z""","""2026-04-15T11:58:23.588Z"""
"50c3470c-6be8-423c-9c39-737b6bbeeb3c","0ad5ac61-3434-406a-928c-04c73b2d2835","prod-b60c8abb","AOD-9604 5mg","1.00","70.00","70.00","false","""2026-04-26T03:25:51.737Z""","""2026-04-26T03:25:51.737Z"""
"51479995-f779-4846-bac0-6d2226c28b05","f729b472-ea92-4347-8cc3-f8227caa7e3c","p018","GAC water 10ml","1.00","25.00","25.00","false","""2026-04-18T05:54:59.507Z""","""2026-04-18T05:54:59.507Z"""
"51747cee-8c94-444e-aa6a-afce03e5004a","29d39aab-fc70-4096-adde-4e3f0ce8d825","p007","Tirzepatide 60mg","1.00","135.00","135.00","false","""2026-04-19T04:57:07.800Z""","""2026-04-19T04:57:07.800Z"""
"51cd74af-91d2-40d7-9509-3b23e68f8dca","8d2fd92e-c05f-48a8-a892-f152bc7a1c74","p066","Fox04 10mg","1.00","300.00","300.00","false","""2026-04-18T11:38:49.022Z""","""2026-04-18T11:38:49.022Z"""
"5205cabf-fa71-44cf-98b8-f6436fdc61f7","92d84fba-b842-417c-8aef-f778a42f78e0","p078","GHK-CU 100mg","1.00","51.00","51.00","false","""2026-04-24T20:46:24.285Z""","""2026-04-24T20:46:24.285Z"""
"52b3eb73-99c8-4694-9310-e1c476cd3e98","bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","p110","Cortagen 20mg","1.00","120.00","120.00","false","""2026-04-25T22:25:06.780Z""","""2026-04-25T22:25:06.780Z"""
"52fc3ef3-6fdb-4fc4-961b-c22498c590af","45bb7632-c958-4808-878c-5064efda9e33","prod-921c7f23","Gensupen2","1.00","11.53","11.53","false","""2026-04-15T12:55:33.341Z""","""2026-04-15T12:55:33.341Z"""
"5385c693-a663-4147-ac02-799382f76b39","6ec847ca-5b33-4565-a8c6-609f678f8842","prod-8faf9af7","Retatrutide 140mg","1.00","340.00","340.00","false","""2026-04-24T16:02:37.157Z""","""2026-04-24T16:02:37.157Z"""
"53da78e9-71a9-49a0-a094-586691ced100","8082f384-9103-472e-a506-825ec0d34501","p024","HGH 10IU","1.00","50.00","50.00","false","""2026-04-25T17:58:21.646Z""","""2026-04-25T17:58:21.646Z"""
"55319676-324b-4410-b406-e04e32a058cd","cf71f700-1cb8-4092-843c-a01b4ea376d9","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-15T13:42:09.989Z""","""2026-04-15T13:42:09.989Z"""
"5570f8d3-e2f5-4950-b1f8-ef094470f9f0","7557c383-5e4c-48b7-abe5-40525a35f47e","prod-921c7f23","Gensupen2","1.00","11.53","11.53","false","""2026-04-15T11:49:00.084Z""","""2026-04-23T14:52:03.338Z"""
"559b6dbb-d5bd-494f-9d92-b633e1f8e896","ddd7ca93-c1a9-474a-a53e-1bbec3626dcb","prod-921c7f23","Gensupen2","1.00","11.53","11.53","false","""2026-04-15T12:08:39.725Z""","""2026-04-15T12:08:39.725Z"""
"5697bcb2-bcfd-4dae-9408-7eb526b41401","c677e3a5-6cfc-4c50-9aff-f618817404f7","p030","BPC 157 10mg","2.00","45.00","90.00","false","""2026-04-23T18:49:56.343Z""","""2026-04-23T18:49:56.343Z"""
"56cab2f1-387b-45ca-8f11-8483c5317b8a","06f51a91-f839-452d-a93e-c0b6905bc0f5","p033","TB500 (TB4) 20mg","1.00","165.00","165.00","false","""2026-04-26T07:30:15.146Z""","""2026-04-26T07:30:15.146Z"""
"56fc9e17-ad71-44c1-a4a7-2498485e6fc6","0cb08adc-fe76-4997-88d2-7f63c8c4588c","p011","Retatrutide 30mg","1.00","155.00","155.00","false","""2026-04-15T20:19:20.774Z""","""2026-04-15T20:19:20.774Z"""
"56ff9548-afac-4571-8a31-aeaabc7c8701","ed7cd717-5d96-47fa-93d7-743b4ddeaabc","prod-8faf9af7","Retatrutide 140mg","0.50","340.00","170.00","false","""2026-04-24T13:05:43.400Z""","""2026-04-24T13:05:43.400Z"""
"57a58bbb-4e85-4278-bcbf-a3e1a2c87700","ade38a6a-f607-47ba-b1f3-65fa9c937e55","p109","Cartalax 20mg","1.00","120.00","120.00","false","""2026-04-25T19:19:00.277Z""","""2026-04-25T19:19:00.277Z"""
"5839f9ca-23bf-4afb-8539-af3e83ec999f","c338f10a-ec32-4ecd-8b5c-b07e299c332e","p010","Retatrutide 20mg","2.00","120.00","240.00","false","""2026-04-18T08:38:02.863Z""","""2026-04-18T08:38:02.863Z"""
"5904477b-d73b-461f-b744-9dce05e4749a","c99a8e86-8035-45bf-9ffb-d9a0e8679536","p007","Tirzepatide 60mg","1.00","135.00","135.00","false","""2026-04-14T17:37:15.552Z""","""2026-04-14T17:37:15.552Z"""
"591525dc-9c97-421f-80b8-e91df9fdf403","f4406fb9-3228-44a6-8942-454d1f7b0abc","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-17T17:54:06.285Z""","""2026-04-17T17:54:06.285Z"""
"5973cc79-44b9-46b6-b7f9-394d7be7d32e","847f2695-33f2-4fb4-b00d-6fc4984b5bd2","prod-fd59d68b","Convipen","2.00","11.53","23.06","false","""2026-04-15T18:55:40.121Z""","""2026-04-15T18:55:40.121Z"""
"59d2de51-7a17-49be-9a96-5506f6e1daaf","1ad94a6e-fce4-4973-898c-15e448a4663f","p097","HCG 2000 IU GMP 3ml 10vials","1.00","70.00","70.00","false","""2026-04-15T21:10:01.417Z""","""2026-04-15T21:10:01.417Z"""
"5a011fa3-6158-4207-97c5-85a9e2e70b85","b429edf1-37ff-4b14-8377-513d3b8bc11a","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-16T05:12:02.735Z""","""2026-04-16T05:12:02.735Z"""
"5a3e1b12-1bf7-4555-9097-528caeaefef0","4c2077a6-ff79-4848-a91c-bbf56497992a","p040","Epitalon 50mg","1.00","200.00","200.00","false","""2026-04-15T10:28:54.386Z""","""2026-04-15T10:28:54.386Z"""
"5a5a02ae-5cea-441f-86ff-01ec1fb8056f","87afe26a-7f20-4d0d-9722-b0c9549ef2ea","prod-8d998a50","test","1.00","2.00","2.00","false","""2026-04-14T20:30:03.159Z""","""2026-04-14T20:30:03.159Z"""
"5ae170b1-8e94-48b2-bf04-c46ea6bb97d7","3da4ab09-98c5-4ebd-af98-43f39b60a5dc","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-21T20:52:51.821Z""","""2026-04-21T20:52:51.821Z"""
"5b088033-63c5-4c6f-9814-ae027237160f","e659edb1-843a-4874-bac0-32ebf1b2ee0a","p005","Tirzepatide 30mg","1.00","90.00","90.00","false","""2026-04-26T05:37:09.390Z""","""2026-04-26T05:37:09.390Z"""
"5b18bbe5-f232-4db0-b8ca-4407ca77f684","7f47d2ef-dc4c-4eb8-bb6d-c4f741b971c8","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","1.00","160.00","160.00","false","""2026-04-24T22:12:14.647Z""","""2026-04-24T22:12:14.647Z"""
"5d01687a-f4be-424c-ac2b-40316dfea4a7","69e10b95-ed91-448c-bf3b-cf51041b93ef","prod-8faf9af7","Retatrutide 140mg","1.00","340.00","340.00","false","""2026-04-25T10:12:23.128Z""","""2026-04-25T10:12:23.128Z"""
"5d1bc1ed-2035-4516-9499-664b15d96c5a","ada0a563-7e91-4fd9-825a-305ab7e8dfa0","p071","BPC 5mg / TB4 5mg Blend","1.00","80.00","80.00","false","""2026-04-21T22:59:13.706Z""","""2026-04-21T22:59:13.706Z"""
"5db28ce8-8eca-4d04-b599-9a1653db279c","81500db7-d8fa-4af6-942a-948858bad43f","p030","BPC 157 10mg","1.00","45.00","45.00","false","""2026-04-25T07:42:28.396Z""","""2026-04-25T07:42:28.396Z"""
"5e44158a-7bfd-4e65-8266-f9509544092f","96a1f250-5c88-492a-bc0d-5dba5722aa52","p058","Thymosin Alpha-1 10mg","1.00","125.00","125.00","false","""2026-04-17T19:22:51.926Z""","""2026-04-17T19:22:51.926Z"""
"5e4f6233-c9d0-413d-9bb6-b2f8ef7409ee","c5aa2b07-8aab-4a9d-9b7c-82c9ee360799","p063","Na Semax 10mg","1.00","70.00","70.00","false","""2026-04-18T20:43:33.658Z""","""2026-04-18T20:43:33.658Z"""
"5e621010-5e12-4c94-a3b1-eb4885931757","5940bf76-7736-474d-b1a9-a882f80681d3","prod-fd59d68b","Convipen","2.00","8.50","17.00","false","""2026-04-15T17:02:22.587Z""","""2026-04-15T17:02:22.587Z"""
"5f4fd465-2d63-4d68-ae30-11605d1ddcf0","c5aa2b07-8aab-4a9d-9b7c-82c9ee360799","p064","Na Selank 10mg","1.00","70.00","70.00","false","""2026-04-18T20:43:33.658Z""","""2026-04-18T20:43:33.658Z"""
"5f8223d3-c2ad-4246-a548-9c79c467dc7e","bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","p029","VIP 10mg","1.00","125.00","125.00","false","""2026-04-25T22:25:06.780Z""","""2026-04-25T22:25:06.780Z"""
"602ec072-7f15-4b2f-b59d-e6aae56c40eb","c921d8c9-e8f1-4131-9c1e-a94c9d16be02","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-21T16:53:23.380Z""","""2026-04-21T16:53:23.380Z"""
"606dd8d7-1470-4d4d-8df8-89851ddc6d03","81500db7-d8fa-4af6-942a-948858bad43f","p084","KPV 10mg","1.00","60.00","60.00","false","""2026-04-25T07:42:28.396Z""","""2026-04-25T07:42:28.396Z"""
"60a4f655-230f-4b15-b129-e6fe3aab3f5b","9a865e1f-5f0c-45cd-9c42-086c9e37cb81","p079","GHK-CU 50mg","1.00","40.00","40.00","false","""2026-04-26T08:01:19.569Z""","""2026-04-26T08:01:19.569Z"""
"60fe3665-2e0e-48a4-801f-e5111161dfb1","84d2acb4-498e-496c-8d2d-d31b925c670b","p088","GLOW (TB4 10mg + BPC 10mg + GHK 50mg)","1.00","135.00","135.00","false","""2026-04-16T07:38:10.402Z""","""2026-04-16T07:38:10.402Z"""
"619a9874-531d-4cd4-b04d-7dfafa7e1917","f05026e7-386e-411f-891f-9de05046882c","p078","GHK-CU 100mg","1.00","51.00","51.00","false","""2026-04-18T19:43:53.366Z""","""2026-04-18T19:43:53.366Z"""
"61b7000b-1152-4fbd-bfc3-a01902545760","ce7600db-4607-4b7f-82fe-148d27d6bcde","p072","BPC 10mg / TB4 10mg Blend","1.00","135.00","135.00","false","""2026-04-16T12:59:34.219Z""","""2026-04-16T12:59:34.219Z"""
"61cf1965-5ed0-4584-9726-9b2475c42d38","4d5e448f-a3f2-408f-91f4-80ae86deb963","p030","BPC 157 10mg","1.00","45.00","45.00","false","""2026-04-25T03:13:57.517Z""","""2026-04-25T03:13:57.517Z"""
"61d27c4e-8715-4e0d-9a43-d9913065109e","447568fe-c5f5-4965-967d-c2df2fa4b161","p060","Adamax 10mg (1032 da)","0.50","250.00","125.00","false","""2026-04-25T17:47:35.458Z""","""2026-04-25T17:47:35.458Z"""
"626a857f-dc4d-4f3e-90f1-b9c3a354ada1","89500111-5dcf-47c3-b485-6d09d604e5fa","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-16T17:36:05.373Z""","""2026-04-16T17:36:05.373Z"""
"62ab6fac-c3b2-4462-a1f1-38d9bdb2a2db","83777ec7-3164-4ccf-8076-b961251ef209","prod-8faf9af7","Retatrutide 140mg","1.00","340.00","340.00","false","""2026-04-17T06:45:57.133Z""","""2026-04-17T06:45:57.133Z"""
"639a8f1f-5422-44f7-b032-3fc520d478cb","92ac12c8-d9e5-42e2-b48d-1c072bb10415","prod-3440c65c","Cagrilintide 10mg","1.00","135.00","135.00","false","""2026-04-18T11:14:34.968Z""","""2026-04-18T11:14:34.968Z"""
"644b6769-5134-44b5-9932-df775c7ba98d","bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","p032","TB500 (TB4) 10mg","1.00","85.00","85.00","false","""2026-04-25T22:25:06.780Z""","""2026-04-25T22:25:06.780Z"""
"64674677-5fa0-455a-98a2-d1745d0cc2df","44b2fd32-e907-4214-9596-bd3e72e97775","prod-3440c65c","Cagrilintide 10mg","0.50","135.00","67.50","false","""2026-04-25T08:50:02.773Z""","""2026-04-25T08:50:02.773Z"""
"64eccf47-a405-41f0-980d-decb077e9776","d88ab0fe-79e6-4d7f-baf8-4408df919bc3","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-15T19:47:37.530Z""","""2026-04-15T19:47:37.530Z"""
"66156632-d3fc-434e-ba47-6c0d022aad80","1c438791-fb3d-4d9b-a2da-6883676365c4","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-16T21:40:10.860Z""","""2026-04-16T21:40:10.860Z"""
"66a6fe87-f8e1-45ee-b454-47d175e73f41","9683cee4-7ced-4b39-818c-e5a25d08526c","p053","Mots-C 40mg","0.50","160.00","80.00","false","""2026-04-24T13:10:33.300Z""","""2026-04-24T13:10:33.300Z"""
"66cf514a-956e-4113-b676-67c13a34e30c","a47bb2bb-8726-44fb-9236-430d7362d2cc","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-17T07:50:47.964Z""","""2026-04-17T07:50:47.964Z"""
"6759edf2-d936-4d8f-8eb0-25b5ae813c94","e659edb1-843a-4874-bac0-32ebf1b2ee0a","p078","GHK-CU 100mg","2.00","51.00","102.00","false","""2026-04-26T05:37:09.390Z""","""2026-04-26T05:37:09.390Z"""
"6761ff5f-dee6-4c1b-9136-84f961c15e0f","da99bec3-ed21-4c39-941d-0fbc4f5d09d4","prod-fd59d68b","Convipen","1.00","11.53","11.53","false","""2026-04-15T11:52:44.932Z""","""2026-04-15T11:52:44.932Z"""
"677bcab8-aa45-4a08-b464-f43cb43d62fc","9b4f33d3-e2fc-4292-8f8c-c6c3ce35b628","p064","Na Selank 10mg","0.50","70.00","35.00","false","""2026-04-26T06:36:12.368Z""","""2026-04-26T06:36:12.368Z"""
"67aaf45c-733f-433e-971c-aa9311b4614d","e5e20cb7-51bf-436d-8a07-29ff13023e4c","p009","Retatrutide 10mg","1.00","95.00","95.00","false","""2026-04-24T20:35:37.263Z""","""2026-04-24T20:35:37.263Z"""
"68469878-12d9-47f8-83ac-de2931829f80","fdb0964e-1ca9-44c9-a1f5-00d9fefeee8c","p050","Tesamorelin 20mg","1.00","220.00","220.00","false","""2026-04-17T08:13:02.679Z""","""2026-04-17T08:13:02.679Z"""
"6847754f-7f24-4f5a-b642-5646440e0688","bfade1e7-c4d3-4798-a1ff-b1f4e818dab4","p055","SS-31 30mg","1.00","155.00","155.00","false","""2026-04-25T22:25:06.780Z""","""2026-04-25T22:25:06.780Z"""
"6863a706-ccce-4ab3-b5ee-62d0ec6bf768","f729b472-ea92-4347-8cc3-f8227caa7e3c","p109","Cartalax 20mg","1.00","120.00","120.00","false","""2026-04-18T05:54:59.507Z""","""2026-04-18T05:54:59.507Z"""
"68684cc8-3dbb-467a-94fb-98f80cac14d0","da0d0c71-8707-4378-942e-420115eec096","prod-d10fabfb","Semaglutide 5mg","1.00","45.00","45.00","false","""2026-04-19T08:10:33.941Z""","""2026-04-19T08:10:33.941Z"""
"68ab311a-9e81-47df-be01-8817f708f157","84d2acb4-498e-496c-8d2d-d31b925c670b","p052","Mots-C 20mg","1.00","95.00","95.00","false","""2026-04-16T07:38:10.402Z""","""2026-04-16T07:38:10.402Z"""
"6a1f6ce4-8151-4294-9065-3fcf2d1e7d3f","447568fe-c5f5-4965-967d-c2df2fa4b161","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","1.00","160.00","160.00","false","""2026-04-25T17:47:35.458Z""","""2026-04-25T17:47:35.458Z"""
"6aabc2cd-a3c0-4e1f-84ac-5ddc506b1c75","61099442-52f1-40be-bfc7-d3d5d409e969","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-15T18:00:04.935Z""","""2026-04-15T18:00:04.935Z"""
"6b0ed60b-d6bf-49d0-a3a4-0a4586c7bd24","cb463b4b-f7f9-454c-adbc-05991854aaba","prod-fd59d68b","Convipen","2.00","11.53","23.06","false","""2026-04-15T11:46:32.789Z""","""2026-04-15T11:46:32.789Z"""
"6b7b8b25-36f2-42f2-8d13-73965a4999ea","26a0a306-6031-46ff-aad8-4b732a829368","p007","Tirzepatide 60mg","1.00","135.00","135.00","false","""2026-04-25T11:31:23.419Z""","""2026-04-25T11:31:23.419Z"""
"6bf73763-2168-4f46-a54f-359074be6982","4b085067-8959-4706-a338-dc19c42e89b2","p006","Tirzepatide 45mg","1.00","115.00","115.00","false","""2026-04-18T23:16:27.245Z""","""2026-04-18T23:16:27.245Z"""
"6c961b43-819c-47d7-86a7-47d674d89399","bbe36f62-93ea-45d2-92ad-80989f14617f","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-24T13:47:32.976Z""","""2026-04-24T13:47:32.976Z"""
"6cb2b124-40da-4376-8109-72ee161abf17","439681ea-52c1-463f-bf50-06d6fd437c71","p090","PE-22-28 10mg","1.00","70.00","70.00","false","""2026-04-17T06:49:26.073Z""","""2026-04-17T06:49:26.073Z"""
"6dd39866-479a-4cb0-8f49-84bebdb30c6b","63948701-a690-40bc-8b3f-e2d202f99446","p042","Melanotan II 10mg","2.00","40.00","80.00","false","""2026-04-25T09:22:26.081Z""","""2026-04-25T09:22:26.081Z"""
"6e0a4389-88e0-4aac-b6c3-52c0012eff90","01412100-4672-43b8-a591-2570fbcb1049","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-21T14:06:13.263Z""","""2026-04-21T14:06:13.263Z"""
"6ec227d7-f61b-4d96-8109-0b6439a5b588","0cb08adc-fe76-4997-88d2-7f63c8c4588c","p006","Tirzepatide 45mg","1.00","115.00","115.00","false","""2026-04-15T20:19:20.774Z""","""2026-04-15T20:19:20.774Z"""
"6ec581b7-c17a-4def-a0d2-ba844a7043ab","60b21ae7-a256-4dc4-993a-82ea7d612449","p024","HGH 10IU","1.00","50.00","50.00","false","""2026-04-14T00:03:58.449Z""","""2026-04-14T00:03:58.449Z"""
"6f2b9831-ece9-4549-8597-8c26354f4d6a","c0c87994-b6ae-4f0b-abb6-bd658e1195a0","prod-fd59d68b","Convipen","1.00","8.50","8.50","false","""2026-04-17T05:06:44.410Z""","""2026-04-17T05:06:44.410Z"""
"6f7d917a-914c-4868-beb2-b17348e40586","18a1c286-f49f-4461-800c-ef0c64cdbb51","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-22T21:44:55.884Z""","""2026-04-22T21:44:55.884Z"""
"6fb0146d-2fca-4ca9-9c9e-235d01e3ff5e","4b3bd0ca-ee7d-421b-941a-c897eeac9541","prod-fd59d68b","Convipen","3.00","11.53","34.59","false","""2026-04-15T12:17:45.543Z""","""2026-04-15T12:17:45.543Z"""
"6fcbf2e6-cdba-4b98-8ef5-6d9e483c09b5","1b4f9317-9276-46c9-94e9-4ab61ee65f78","p078","GHK-CU 100mg","5.00","51.00","255.00","false","""2026-04-24T13:51:29.094Z""","""2026-04-24T13:51:29.094Z"""
"705c6aad-32cd-4aee-a5b9-c7c4c5c80998","da0d0c71-8707-4378-942e-420115eec096","p008","Tirzepatide 100mg","1.00","220.00","220.00","false","""2026-04-19T08:10:33.941Z""","""2026-04-19T08:10:33.941Z"""
"714a5485-cc93-4139-9175-a036b0980292","e659edb1-843a-4874-bac0-32ebf1b2ee0a","p031","BPC 157 40mg","1.00","160.00","160.00","false","""2026-04-26T05:37:09.390Z""","""2026-04-26T05:37:09.390Z"""
"714d9ece-7dc6-4b26-b5d5-44349fcb6b5c","8d2fd92e-c05f-48a8-a892-f152bc7a1c74","p085","KPV 30mg","1.00","145.00","145.00","false","""2026-04-18T11:38:49.022Z""","""2026-04-18T11:38:49.022Z"""
"71696229-52a9-439b-8331-6a7764ac37fa","a688968f-f3db-4398-a194-9451dfc15522","prod-921c7f23","Gensupen2","1.00","8.50","8.50","false","""2026-04-17T11:11:00.817Z""","""2026-04-17T11:11:00.817Z"""
"71746a1e-5006-4ba3-aedb-a38837348e14","92d84fba-b842-417c-8aef-f778a42f78e0","p091","Ara-290 16mg","1.00","60.00","60.00","false","""2026-04-24T20:46:24.285Z""","""2026-04-24T20:46:24.285Z"""
"7215d5a5-04c4-49e1-a06c-a3a3fc4eb383","06f51a91-f839-452d-a93e-c0b6905bc0f5","p079","GHK-CU 50mg","1.00","40.00","40.00","false","""2026-04-26T07:30:15.146Z""","""2026-04-26T07:30:15.146Z"""
"722d0cb6-c832-4743-9ac0-95a849341fc0","0f768d07-123e-48fa-bac8-0f5e52254b72","p030","BPC 157 10mg","1.00","45.00","45.00","false","""2026-04-18T13:48:03.633Z""","""2026-04-18T13:48:03.633Z"""
"72d1913c-d5f7-49a8-91bf-2a539963ef9f","dbc8bc91-bca1-4fe0-b76d-ad1e155acc59","p123","BPC 157 500mcg Tablets","1.00","55.00","55.00","false","""2026-04-24T13:32:07.284Z""","""2026-04-24T13:32:07.284Z"""
"7338660f-7dad-48e6-8829-ea9b4d33ea1e","d54b07eb-bdaf-4b06-b1b2-0e73f8786404","p024","HGH 10IU","1.00","50.00","50.00","false","""2026-04-24T16:36:39.741Z""","""2026-04-24T16:36:39.741Z"""
"733e5b7c-4a2b-42a2-b0eb-f1ad6c03cabe","82153e32-be22-45e1-baf9-9f332ff0a885","p111","Chonluten 20mg","1.00","120.00","120.00","false","""2026-04-18T09:33:18.913Z""","""2026-04-18T09:33:18.913Z"""
"737cc19c-903e-48c2-ab0f-a07beefa4fa3","4954559f-89d2-4166-82ce-ca9dc2d8f0d2","p064","Na Selank 10mg","1.00","70.00","70.00","false","""2026-04-24T17:17:10.232Z""","""2026-04-24T17:17:10.232Z"""
"74d75782-4c41-497c-9451-5044e1f1f402","0ad5ac61-3434-406a-928c-04c73b2d2835","p119","GHK-CU 10g Raw","0.50","85.00","42.50","false","""2026-04-26T03:25:51.737Z""","""2026-04-26T03:25:51.737Z"""
"751b4f68-3b0b-442d-8f97-87e347a7734b","e96b58e1-8053-4b13-84c0-8351c5cbdf51","prod-fd59d68b","Convipen","3.00","8.50","25.50","false","""2026-04-20T15:55:31.698Z""","""2026-04-20T15:55:31.698Z"""
"75201dee-d96c-4935-a6dd-efd6cbc79059","90774263-2415-41a8-8094-3aee186ce2f8","p038","Kisspeptin 10mg","1.00","70.00","70.00","false","""2026-04-26T07:39:30.255Z""","""2026-04-26T07:39:30.255Z"""
"7548722c-3418-4ad2-b405-b35f72ae1f3f","6aa28758-ff9f-4c69-98ba-d07bfddc8895","prod-921c7f23","Gensupen2","1.00","11.53","11.53","false","""2026-04-15T12:41:43.041Z""","""2026-04-15T12:41:43.041Z"""
"756054fb-c5ee-4460-8f63-64f5a308ca83","63948701-a690-40bc-8b3f-e2d202f99446","p007","Tirzepatide 60mg","1.00","135.00","135.00","false","""2026-04-25T09:22:26.081Z""","""2026-04-25T09:22:26.081Z"""
"7604b771-bf95-427f-8658-314de296211e","63948701-a690-40bc-8b3f-e2d202f99446","p089","KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)","2.00","160.00","320.00","false","""2026-04-25T09:22:26.081Z""","""2026-04-25T09:22:26.081Z"""
"76b186c7-f632-43c1-bcfe-8df773ea5aad","c0bed3b3-527e-4162-99cc-193e4d249258","prod-8faf9af7","Retatrutide 140mg","5.00","340.00","1700.00","false","""2026-04-17T10:39:02.184Z""","""2026-04-17T10:39:02.184Z"""
"76c04280-a8d5-48c9-ab25-3d30520f7569","7557c383-5e4c-48b7-abe5-40525a35f47e","prod-fd59d68b","Convipen","2.00","8.50","17.00","false","""2026-04-23T14:52:03.386Z""","""2026-04-23T14:52:03.386Z"""
"7724c97b-a0ea-48eb-9fa0-e3ced6530b2e","4a842ae5-4bbf-4072-8ac7-4bf818af9fa3","p079","GHK-CU 50mg","1.00","40.00","40.00","false","""2026-04-25T12:56:45.860Z""","""2026-04-25T12:56:45.860Z"""
"7769ab3b-1265-49c1-bc34-e11676c3d337","f9bcfb7d-8931-47cd-968f-24310ef12d0a","p013","Retatrutide 50mg","2.00","205.00","410.00","false","""2026-04-24T15:04:29.045Z""","""2026-04-24T15:04:29.045Z"""
"77bd5a82-da1a-402d-b22e-1cfc466336c2","8d2fd92e-c05f-48a8-a892-f152bc7a1c74","p043","Melanotan I 10mg","1.00","50.00","50.00","false","""2026-04-18T11:38:49.022Z""","""2026-04-18T11:38:49.022Z"""
"77d288a3-8bc2-48b6-9fec-ed52a9944cdb","90774263-2415-41a8-8094-3aee186ce2f8","p069","DSIP 5mg","1.00","35.00","35.00","false","""2026-04-26T07:39:30.255Z""","""2026-04-26T07:39:30.255Z"""
"79024fca-50ae-4a53-9939-1f0b9352ff00","439681ea-52c1-463f-bf50-06d6fd437c71","prod-b60c8abb","AOD-9604 5mg","1.00","70.00","70.00","false","""2026-04-17T06:49:26.073Z""","""2026-04-17T06:49:26.073Z"""
