id,telegram_username,event_category,event_type,entity_id,actor_username,actor_type,metadata,created_at
565d2d08-e4d6-444a-a819-64c4e09963b5,rcoutada@proton.me,blood_test,blood_test.results_uploaded,e8e3d54e-8ca6-4a7c-afb0-1fca92eaa647,,customer,"{""biomarkers"": [{""name"": ""Oestradiol"", ""unit"": ""pmol/L"", ""value"": 39.9, ""refRangeLow"": 41, ""refRangeHigh"": 159}, {""name"": ""Sex Hormone Binding Globulin"", ""unit"": ""nmol/L"", ""value"": 36.79, ""refRangeLow"": 10, ""refRangeHigh"": 57}, {""name"": ""Haemoglobin"", ""unit"": ""g/L"", ""value"": 16.5, ""refRangeLow"": 130, ""refRangeHigh"": 180}], ""biomarkerCount"": 3}",2026-05-07 17:34:59.690552+00
a2aae0d9-3e24-4506-b36f-e01ac7776ba3,riapepts,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-05-05 21:30:36.585691+00
6f6f40a3-0d13-491a-af97-fca31c88b9d9,q2w3e4r5t6y8,blood_test,blood_test.results_uploaded,6a1daa32-c683-4140-9013-572d4c60acd8,,customer,"{""biomarkers"": [{""name"": ""Testosterone"", ""unit"": ""nmol/L"", ""value"": 100, ""refRangeLow"": 12, ""refRangeHigh"": 30}], ""biomarkerCount"": 1}",2026-05-05 06:43:04.988734+00
b20b644b-9d9a-4b13-81b8-50ebfcaac781,mkp_uk,order,order.deleted,921f2485-b269-4f6d-8a11-11271b48f6c6,,customer,"{""snapshot"": {""id"": ""921f2485-b269-4f6d-8a11-11271b48f6c6"", ""code"": ""6519"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""3.00"", ""lineTotal"": ""25.50"", ""unitPrice"": ""8.50"", ""productName"": ""Gensupen2""}], ""grandTotal"": ""25.50"", ""deliveryMethod"": ""InPost or RM QR Code""}}",2026-04-16 13:42:15.044348+00
988cdd21-5289-417e-ab18-a83c37c388e3,ziizeezii,order,order.deleted,04ccb3d1-c505-40d3-aae6-699510d30eb4,,customer,"{""snapshot"": {""id"": ""04ccb3d1-c505-40d3-aae6-699510d30eb4"", ""code"": ""2570"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""40.00"", ""unitPrice"": ""40.00"", ""productName"": ""Melanotan II 10mg""}], ""grandTotal"": ""50.00"", ""deliveryMethod"": ""Royal Mail""}}",2026-04-16 14:28:11.640159+00
8fb9e0f8-de85-402c-8fb0-478bc19a5be5,craigandnikki,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-16 21:48:36.34681+00
eeba69b9-2406-4464-9fb2-f1bdd9652056,bat_102,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-17 05:37:34.833816+00
99ab24d5-31fc-46a3-a3b1-541a66ff67b7,rwvwsw,account,account.created,,,customer,"{""telegramUsername"": ""rwvwsw"", ""registrationTimestamp"": ""2026-04-17T06:11:55.294Z""}",2026-04-17 06:11:55.301448+00
59564a87-ddc0-4807-b98c-e35a5bc0e301,saltybayb,account,account.created,,,customer,"{""telegramUsername"": ""saltybayb"", ""registrationTimestamp"": ""2026-04-25T07:16:42.450Z""}",2026-04-25 07:16:42.45753+00
f053d14f-5d85-4a0c-88e5-f87cce211413,mergingcultures,account,account.created,,,customer,"{""telegramUsername"": ""mergingcultures"", ""registrationTimestamp"": ""2026-05-03T11:03:54.329Z""}",2026-05-03 11:03:54.42899+00
ba553db3-7ab4-4d91-9b8d-93c09d7d0ba0,fragzeichen,account,account.created,,,customer,"{""telegramUsername"": ""fragzeichen"", ""registrationTimestamp"": ""2026-05-05T17:44:03.336Z""}",2026-05-05 17:44:03.424854+00
76b59b9e-08cb-4176-a0aa-550dc1c1a2a8,retarequired,order,order.deleted,a631f732-c512-4b5d-84e5-bd660207a5f3,,customer,"{""snapshot"": {""id"": ""a631f732-c512-4b5d-84e5-bd660207a5f3"", ""code"": ""7825"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""45.00"", ""unitPrice"": ""45.00"", ""productName"": ""Epitalon 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""95.00"", ""unitPrice"": ""95.00"", ""productName"": ""Mots-C 20mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""125.00"", ""unitPrice"": ""125.00"", ""productName"": ""Thymosin Alpha-1 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""70.00"", ""unitPrice"": ""70.00"", ""productName"": ""Na Selank 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""70.00"", ""unitPrice"": ""70.00"", ""productName"": ""Na Semax 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""45.00"", ""unitPrice"": ""45.00"", ""productName"": ""BPC 157 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""85.00"", ""unitPrice"": ""85.00"", ""productName"": ""GHK-CU 10g Raw""}, {""quantity"": ""1.00"", ""lineTotal"": ""15.00"", ""unitPrice"": ""15.00"", ""productName"": ""GAC water 3ml""}], ""grandTotal"": ""550.00"", ""deliveryMethod"": ""EU Direct Vendor Shipping (15+ Kits)""}}",2026-05-04 07:03:59.161002+00
478a88b4-e9dc-4a4b-9fce-9638d7b05f2c,siliconspectre,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-17 08:09:36.924953+00
03fc2276-d813-4444-9f8c-1666b51b80a4,leftyisright,account,account.created,,,customer,"{""telegramUsername"": ""leftyisright"", ""registrationTimestamp"": ""2026-04-21T21:59:24.823Z""}",2026-04-21 21:59:24.912442+00
0511f565-2390-42b3-b75d-10190a800c21,redbiro,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-17 21:38:17.484759+00
89a7ee46-11c1-45a7-8c72-768f95fc2321,defoscam,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-17 22:13:51.133938+00
d549c75e-1304-43e4-86e6-5b4e2cc49513,beastuemc,account,account.created,,,customer,"{""telegramUsername"": ""beastuemc"", ""registrationTimestamp"": ""2026-04-17T22:27:56.919Z""}",2026-04-17 22:27:57.012551+00
7b8bebcc-c58b-4155-a9a5-608bcd18a024,p3nnyt,account,account.created,,,customer,"{""telegramUsername"": ""p3nnyt"", ""registrationTimestamp"": ""2026-04-17T10:36:07.434Z""}",2026-04-17 10:36:07.443038+00
be2de884-8611-4f31-897f-891a7d4ea803,frifritzi,account,account.created,,,customer,"{""telegramUsername"": ""frifritzi"", ""registrationTimestamp"": ""2026-04-23T13:06:05.083Z""}",2026-04-23 13:06:05.169823+00
229d04d5-f3b9-47ef-b91c-9212b99e56e4,rcoutada@proton.me,blood_test,blood_test.session_created,79b723b0-a37f-46c5-b9e4-c7767d88ad9f,,customer,"{""labName"": null, ""testDate"": ""2025-12-31"", ""testName"": null, ""measurementType"": ""Trough"", ""medicationNotes"": null}",2026-05-07 17:46:27.715105+00
326cf53e-4f44-4fd8-9cec-1bf9f46cd13a,meltedcalipo,account,account.created,,,customer,"{""telegramUsername"": ""meltedcalipo"", ""registrationTimestamp"": ""2026-04-23T21:36:37.327Z""}",2026-04-23 21:36:37.444128+00
285456ba-db3e-4e17-a309-0840024a9ce6,bananawastaken,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-16 14:51:53.026611+00
20c9e9f3-0d43-4540-bb6c-c755a95b1d13,mariov1963,account,account.created,,,customer,"{""telegramUsername"": ""mariov1963"", ""registrationTimestamp"": ""2026-05-03T11:10:10.892Z""}",2026-05-03 11:10:10.900546+00
45de090a-5238-4608-adc4-211680d3d6da,ash90skid,account,account.created,,,customer,"{""telegramUsername"": ""ash90skid"", ""registrationTimestamp"": ""2026-04-16T21:48:38.509Z""}",2026-04-16 21:48:38.517393+00
a509b1bc-8c16-4648-93d0-9237ffa0b31b,swolverine76,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-19 07:37:40.339322+00
7fd6a89f-8024-440c-9206-a8b76a0cd055,miki19844,account,account.created,,,customer,"{""telegramUsername"": ""miki19844"", ""registrationTimestamp"": ""2026-04-17T06:12:26.047Z""}",2026-04-17 06:12:26.136044+00
b83ea677-a27b-4bd6-988e-61c04346d827,lewi9311,account,account.created,,,customer,"{""telegramUsername"": ""lewi9311"", ""registrationTimestamp"": ""2026-04-16T14:58:35.221Z""}",2026-04-16 14:58:35.228358+00
a1a6dd8e-852a-4d65-bdef-1ca735ceebc1,lewi9311,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-16 15:03:43.269697+00
82761442-ee49-4844-8357-8f6278d2c830,nem,account,account.created,,,customer,"{""telegramUsername"": ""nem"", ""registrationTimestamp"": ""2026-04-25T07:20:14.933Z""}",2026-04-25 07:20:14.941066+00
237aa7e8-4efd-400f-9ab7-9bf41fa59e61,q2w3e4r5t6y8,blood_test,blood_test.session_created,6a1daa32-c683-4140-9013-572d4c60acd8,,customer,"{""labName"": null, ""testDate"": ""2026-05-05"", ""testName"": null, ""measurementType"": ""Trough"", ""medicationNotes"": null}",2026-05-05 06:43:04.989452+00
530fce1b-953d-4ac9-b0fc-64aa63394a10,bigq8888,order,order.deleted,15b219fb-9ffc-4634-bb66-820563c1c262,,customer,"{""snapshot"": {""id"": ""15b219fb-9ffc-4634-bb66-820563c1c262"", ""code"": ""4497"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""2.00"", ""lineTotal"": ""310.00"", ""unitPrice"": ""155.00"", ""productName"": ""Retatrutide 30mg""}, {""quantity"": ""2.00"", ""lineTotal"": ""240.00"", ""unitPrice"": ""120.00"", ""productName"": ""Retatrutide 20mg""}], ""grandTotal"": ""556.00"", ""deliveryMethod"": ""InPost""}}",2026-04-19 09:25:52.685721+00
384dc198-46b3-4da2-a53f-4e341514a8aa,sepechii,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-19 10:33:24.274137+00
9fb0dcb3-8489-4b26-b778-286a6d634e6e,sh4n_97,order,order.deleted,eb7788e0-2bca-4b02-9e74-c063028e5f88,,customer,"{""snapshot"": {""id"": ""eb7788e0-2bca-4b02-9e74-c063028e5f88"", ""code"": ""4754"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""0.50"", ""lineTotal"": ""85.00"", ""unitPrice"": ""170.00"", ""productName"": ""Cagrilintide 10mg""}], ""grandTotal"": ""95.00"", ""deliveryMethod"": ""Royal Mail""}}",2026-04-19 10:59:06.151689+00
f858ec62-ae79-431d-b3c2-6830b1154f55,tobenek,account,account.created,,,customer,"{""telegramUsername"": ""tobenek"", ""registrationTimestamp"": ""2026-04-17T09:43:25.446Z""}",2026-04-17 09:43:25.535197+00
7638b7c5-4f31-4ed7-95ae-edb993da2b07,beastuemc,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-17 22:28:50.665488+00
294d594a-7669-4500-8e34-7cf974a0e0a6,ikaramanis,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-19 11:58:23.641066+00
5e930212-dc5f-434f-a3c4-74877dd39102,ohotoba,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-18 02:35:37.634438+00
3c782211-20a1-4197-8ef5-153fc89bca0e,bambig2026,account,account.created,,,customer,"{""telegramUsername"": ""bambig2026"", ""registrationTimestamp"": ""2026-04-18T06:44:09.391Z""}",2026-04-18 06:44:09.486821+00
0641ef66-3b3d-4455-b36e-f5919b5e3e2c,ga_freeman,account,account.created,,,customer,"{""telegramUsername"": ""ga_freeman"", ""registrationTimestamp"": ""2026-04-17T10:46:51.371Z""}",2026-04-17 10:46:51.378348+00
9187202c-e765-4d1a-a105-3b77e52f6b3c,mariaarpi,account,account.created,,,customer,"{""telegramUsername"": ""mariaarpi"", ""registrationTimestamp"": ""2026-04-17T10:48:18.395Z""}",2026-04-17 10:48:18.487428+00
2d225c6a-10aa-4c93-b8a9-3dbf17c9d2b4,cartmanxxx,account,account.created,,,customer,"{""telegramUsername"": ""cartmanxxx"", ""registrationTimestamp"": ""2026-04-19T12:46:14.459Z""}",2026-04-19 12:46:14.556047+00
dd85e27d-72e2-4350-8438-c85d16cf7588,thehappycookie,account,account.created,,,customer,"{""telegramUsername"": ""thehappycookie"", ""registrationTimestamp"": ""2026-04-26T13:22:42.415Z""}",2026-04-26 13:22:42.501057+00
277721ae-9afe-4eeb-89b5-75fe3e6cc81c,ellie2603,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-19 13:18:49.640541+00
a806e060-4588-4b90-9847-a08e4ec6da0f,polipoli,group_buy,group_buy.left,VZE6X,,customer,"{""groupBuyId"": ""VZE6X""}",2026-05-07 12:06:42.950488+00
f75f34c5-8592-4135-9b4e-b4b2e6b8d64c,alexlg13,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-18 22:46:11.416109+00
d2b5ae12-ae6f-4e42-b823-97c09a5fe123,swolverine76,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-19 07:38:16.294176+00
6056f52f-2a46-48a8-b442-5088812725ee,psychomantisxo,account,account.created,,,customer,"{""telegramUsername"": ""psychomantisxo"", ""registrationTimestamp"": ""2026-04-28T09:11:24.756Z""}",2026-04-28 09:11:24.850804+00
6c3d3994-b00c-4972-809f-0af7a99ffeab,m8baros,order,order.deleted,1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd,,customer,"{""snapshot"": {""id"": ""1eb3020d-cfa6-4b51-9fea-b2cec8c63dbd"", ""code"": ""4606"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""2.00"", ""lineTotal"": ""250.00"", ""unitPrice"": ""125.00"", ""productName"": ""Thymosin Alpha-1 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""110.00"", ""unitPrice"": ""110.00"", ""productName"": ""KPV & GHK-CU Blend""}, {""quantity"": ""1.00"", ""lineTotal"": ""120.00"", ""unitPrice"": ""120.00"", ""productName"": ""Prostamax 20mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""120.00"", ""unitPrice"": ""120.00"", ""productName"": ""Cartalax 20mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""120.00"", ""unitPrice"": ""120.00"", ""productName"": ""Pinealon 20mg""}, {""quantity"": ""2.00"", ""lineTotal"": ""120.00"", ""unitPrice"": ""60.00"", ""productName"": ""Ara-290 16mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""120.00"", ""unitPrice"": ""120.00"", ""productName"": ""Vesugen 20mg""}, {""quantity"": ""11.00"", ""lineTotal"": ""550.00"", ""unitPrice"": ""50.00"", ""productName"": ""HGH 10IU""}], ""grandTotal"": ""1513.00"", ""deliveryMethod"": ""InPost""}}",2026-04-19 09:14:05.75432+00
a51ef6a9-3d00-483e-9f21-fe0ec930e137,niallerr,order,order.deleted,e27e9b36-0923-4a19-9c35-83e6824b2754,,customer,"{""snapshot"": {""id"": ""e27e9b36-0923-4a19-9c35-83e6824b2754"", ""code"": ""5944"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""45.00"", ""unitPrice"": ""45.00"", ""productName"": ""BPC 157 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""95.00"", ""unitPrice"": ""95.00"", ""productName"": ""Mots-C 20mg""}], ""grandTotal"": ""143.00"", ""deliveryMethod"": ""InPost""}}",2026-04-19 09:39:08.370608+00
42d15a49-fc0b-4f24-922a-70b88422f165,cartmanxxx,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-19 12:47:51.436595+00
c1b97dd9-603b-4c3f-9ae0-7d61b7b93dde,lore24ge,account,account.created,,,customer,"{""telegramUsername"": ""lore24ge"", ""registrationTimestamp"": ""2026-04-17T22:37:26.634Z""}",2026-04-17 22:37:26.720042+00
8e1298bd-80cc-4aea-a922-6a3e20d634c9,ch37tg,account,account.created,,,customer,"{""telegramUsername"": ""ch37tg"", ""registrationTimestamp"": ""2026-04-17T22:54:19.706Z""}",2026-04-17 22:54:19.713554+00
d5ce3724-d1ca-4ee2-9a2b-c61c2f323298,sh4n_97,order,order.deleted,634f8774-6255-430e-a37a-4db341ad0a22,,customer,"{""snapshot"": {""id"": ""634f8774-6255-430e-a37a-4db341ad0a22"", ""code"": ""2491"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""0.50"", ""lineTotal"": ""85.00"", ""unitPrice"": ""170.00"", ""productName"": ""Cagrilintide 10mg""}], ""grandTotal"": ""95.00"", ""deliveryMethod"": ""Royal Mail""}}",2026-04-18 03:05:35.191774+00
c6bfea03-614e-45d4-8b74-42b461e31013,rolfbartels,account,account.created,,,customer,"{""telegramUsername"": ""rolfbartels"", ""registrationTimestamp"": ""2026-04-18T03:27:43.906Z""}",2026-04-18 03:27:43.992055+00
532b1a15-3d7e-4bf1-ac5e-4e6faf0e4683,timofeeeeeeeee,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-18 07:20:37.72055+00
8b94b822-850b-4485-a805-b648e2621217,lewis571,order,order.deleted,b1981d83-4823-4465-aaa5-948a39c0caff,,customer,"{""snapshot"": {""id"": ""b1981d83-4823-4465-aaa5-948a39c0caff"", ""code"": ""6371"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""50.00"", ""unitPrice"": ""50.00"", ""productName"": ""Melanotan I 10mg""}], ""grandTotal"": ""60.00"", ""deliveryMethod"": ""Royal Mail""}}",2026-05-03 15:17:11.766568+00
4fb08955-6ee1-4e47-b4b1-a8001b0f42ec,lachops,order,order.deleted,20db26c4-cd2b-4dfa-9cee-7081e134eca6,,customer,"{""snapshot"": {""id"": ""20db26c4-cd2b-4dfa-9cee-7081e134eca6"", ""code"": ""1045"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""50.00"", ""unitPrice"": ""50.00"", ""productName"": ""HGH 10IU""}], ""grandTotal"": ""53.00"", ""deliveryMethod"": ""InPost""}}",2026-05-03 17:09:28.932309+00
5b22faec-db1a-42fb-80e1-65e6c44748dc,mcgadav,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-21 19:27:02.199433+00
caf9796f-1d83-4ba2-b9af-c9078b4beec0,thechappers,glp1,glp1.shot_logged,966f5460-0e4f-4f53-94d9-53948e6901b0,,customer,"{""date"": ""2026-05-02"", ""notes"": ""Shot at 08:00"", ""doseMg"": 7, ""waterMl"": null, ""calories"": null, ""proteinG"": null, ""weightKg"": 125.3, ""weightUnit"": ""kg"", ""sideEffects"": null, ""compoundName"": ""Tirzepatide"", ""injectionSite"": ""abdomen-left""}",2026-05-02 11:14:35.383363+00
bbf83c30-aeb0-4688-ac95-6c752e5a9f87,eyjafi,account,account.created,,,customer,"{""telegramUsername"": ""eyjafi"", ""registrationTimestamp"": ""2026-04-21T23:42:43.739Z""}",2026-04-21 23:42:43.824221+00
8ae2a223-5e43-4f34-bb5b-b4e80aff1144,misosososo,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-22 03:56:09.858229+00
7912a7da-5b7e-4a77-8f8c-144111e52f26,simon01702,order,order.deleted,d942f7be-d79c-4ab1-af5b-02b1af4360cf,,customer,"{""snapshot"": {""id"": ""d942f7be-d79c-4ab1-af5b-02b1af4360cf"", ""code"": ""7570"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""83.00"", ""unitPrice"": ""83.00"", ""productName"": ""HGH 240iu""}], ""grandTotal"": ""86.00"", ""deliveryMethod"": ""InPost""}}",2026-05-04 07:06:21.854907+00
10635528-0af9-42d7-8136-edfedf0d9aa1,alexfx76,account,account.created,,,customer,"{""telegramUsername"": ""alexfx76"", ""registrationTimestamp"": ""2026-05-05T14:54:44.502Z""}",2026-05-05 14:54:44.594463+00
4bdaaa89-0d87-4a37-9cb2-fa579e8ac71a,equisdu,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-28 09:26:32.232405+00
491b8ac0-5959-4b13-81c2-69cc795db826,mariaarpi,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-17 10:56:14.695945+00
797d5291-d19b-49b4-868a-7e06bb89ebbc,retarequired,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-19 09:15:22.838724+00
b39ca45e-2e90-41bb-b25a-4d469e6dd763,qiqounette,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-19 09:40:20.650392+00
3101bfdf-0478-44a4-ba13-f749dbeb9208,vibecheck,account,account.created,,,customer,"{""telegramUsername"": ""vibecheck"", ""registrationTimestamp"": ""2026-04-19T13:57:41.869Z""}",2026-04-19 13:57:42.167515+00
50247433-d47b-4049-b4d7-c442b0ae2b69,polipoli,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-28 10:03:58.409541+00
0e9797a0-674b-41b8-8f5e-186ad57829b4,lewi9311,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-17 22:17:36.872196+00
bec5c5e1-19b9-4a45-8c6e-df5baea68f33,f00bz,account,account.created,,,customer,"{""telegramUsername"": ""f00bz"", ""registrationTimestamp"": ""2026-04-17T22:40:29.329Z""}",2026-04-17 22:40:29.419716+00
f8a633a8-bab1-46b5-859c-1d9433e29c2f,rixtz1,account,account.created,,,customer,"{""telegramUsername"": ""rixtz1"", ""registrationTimestamp"": ""2026-04-17T22:54:54.875Z""}",2026-04-17 22:54:54.88566+00
593b5d92-091b-4500-a3dd-d745d741c7d0,dees_dreamland,account,account.created,,,customer,"{""telegramUsername"": ""dees_dreamland"", ""registrationTimestamp"": ""2026-04-17T23:25:15.224Z""}",2026-04-17 23:25:15.317854+00
0983112a-a09d-4ad2-a6d2-41435f5206bd,reidyontour,order,order.deleted,2eabf23a-39f0-443e-8593-74358c15cbc6,,customer,"{""snapshot"": {""id"": ""2eabf23a-39f0-443e-8593-74358c15cbc6"", ""code"": ""2262"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""8.50"", ""unitPrice"": ""8.50"", ""productName"": ""Gensupen2""}], ""grandTotal"": ""8.50"", ""deliveryMethod"": ""InPost or RM QR Code""}}",2026-04-17 11:09:56.705213+00
a31ff8e2-7e62-41dd-9ed9-e7c550e5569d,benji1205,account,account.created,,,customer,"{""telegramUsername"": ""benji1205"", ""registrationTimestamp"": ""2026-04-17T23:49:39.961Z""}",2026-04-17 23:49:40.059169+00
59ff9c1d-d281-4faa-9ddf-ce3ce7cbbec5,worldwidecx,account,account.created,,,customer,"{""telegramUsername"": ""worldwidecx"", ""registrationTimestamp"": ""2026-04-18T00:03:59.047Z""}",2026-04-18 00:03:59.135509+00
98c702fa-ff33-4d14-bdbc-e2a99889f932,ohotoba,account,account.created,,,customer,"{""telegramUsername"": ""ohotoba"", ""registrationTimestamp"": ""2026-04-18T00:10:02.322Z""}",2026-04-18 00:10:02.405461+00
02e642ba-55f7-4919-87ae-deb138f0295d,hecks1995,account,account.created,,,customer,"{""telegramUsername"": ""hecks1995"", ""registrationTimestamp"": ""2026-04-18T00:40:39.880Z""}",2026-04-18 00:40:40.372413+00
2fa84837-d2f8-42ca-8bf8-07862ae08555,oakandiron,blood_test,blood_test.session_created,979c87e7-0265-41fa-98d0-27e5e5b2cbeb,,customer,"{""labName"": null, ""testDate"": ""2026-04-05"", ""testName"": ""Voy"", ""measurementType"": ""Trough"", ""medicationNotes"": null}",2026-04-17 11:23:57.648096+00
c2e91ceb-fa7f-42c5-833f-4661e8800de4,ohotoba,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-18 00:55:42.081609+00
20e12573-454b-424f-874c-ce32aba88642,bennyfreemantle@protonmail.com,account,account.created,,,customer,"{""telegramUsername"": ""bennyfreemantle@protonmail.com"", ""registrationTimestamp"": ""2026-05-05T17:57:38.983Z""}",2026-05-05 17:57:39.070679+00
9010a095-bebb-4e49-9e5b-d95120a6acea,justrandom66,account,account.created,,,customer,"{""telegramUsername"": ""justrandom66"", ""registrationTimestamp"": ""2026-04-18T03:48:44.125Z""}",2026-04-18 03:48:44.214482+00
4601af37-46da-407b-90d9-230dce4c4930,miki19844,group_buy,group_buy.left,VZE6X,,customer,"{""groupBuyId"": ""VZE6X""}",2026-05-03 15:22:21.04561+00
96014c53-4d37-4909-bd5f-a2debb268a3f,barney36000,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-19 16:53:36.899231+00
b2c39d31-aab9-49fa-8ffa-ccfdbb593617,barney36000,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-19 16:57:57.286768+00
91a34b6f-bcf2-4778-b18e-8d50899aeb7e,thechappers,order,order.deleted,546eb1f4-3c54-4868-a103-476b2875f09a,,customer,"{""snapshot"": {""id"": ""546eb1f4-3c54-4868-a103-476b2875f09a"", ""code"": ""6632"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""70.00"", ""unitPrice"": ""70.00"", ""productName"": ""AOD-9604 5mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""55.00"", ""unitPrice"": ""55.00"", ""productName"": ""Selank 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""55.00"", ""unitPrice"": ""55.00"", ""productName"": ""Semax 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""120.00"", ""unitPrice"": ""120.00"", ""productName"": ""Retatrutide 20mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""90.00"", ""unitPrice"": ""90.00"", ""productName"": ""Tirzepatide 30mg""}], ""grandTotal"": ""405.00"", ""deliveryMethod"": ""Royal Mail""}}",2026-04-19 17:00:48.704112+00
5bf4b1b4-e5bc-4282-b0b3-a2a7a7a64252,xxsoca,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-19 17:08:03.688199+00
