"id","name","vendor","price","active","category","sort_order","source_group_buy_id","organiser_id","mg_size","stock","low_stock_threshold","created_at","updated_at","unit_count","weight_grams","wholesale_enabled","wholesale_price"
"ba242150-d793-4ddc-8c63-1e1bbd203401","Semaglutide","WWB","25.00","true","peptide",,"64K2M","j4mes_r","2mg",,,"""2026-04-15T17:12:01.457Z""","""2026-04-15T17:12:01.457Z""",,,"true",
"bb83b586-7ef4-4cb4-98a0-60f654f50882","STANOZOLOL (Oil base) winstrol","WWB","15.00","true","aas",,"64K2M","j4mes_r","50mg",,,"""2026-04-15T17:12:08.587Z""","""2026-04-15T17:12:08.587Z""",,,"true",
"bb95dc32-b695-46ea-8ee1-3ff57de75ede","Hyaluronic acid","WWB","30.00","true","other",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:03.526Z""","""2026-04-15T17:12:03.526Z""",,,"true",
"bc77e5c9-4a5e-4f08-886b-afc00c9eafea","Finasteride","WWB","25.00","true","other",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:07.275Z""","""2026-04-15T17:12:07.275Z""",,,"true",
"bca24830-fe43-4823-8377-04ec277f1334","Tirzepatide","WWB","230.00","true","peptide",,"64K2M","j4mes_r","100mg",,,"""2026-04-15T17:12:01.431Z""","""2026-04-15T17:12:01.431Z""",,,"true",
"be17f8c2-9bc5-4258-b2ae-36ec4038d96c","NPP","WWB","18.00","true","aas",,"64K2M","j4mes_r","200mg",,,"""2026-04-15T17:12:08.411Z""","""2026-04-15T17:12:08.411Z""",,,"true",
"be2b218a-449d-4b22-8457-d9702eabd6fa","Adipotide","WWB","140.00","true","peptide",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:05.334Z""","""2026-04-15T17:12:05.334Z""",,,"true",
"be757c41-f10c-4f63-84f5-1f8d5294df6e","Retatrutide","WWB","80.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:01.632Z""","""2026-04-15T17:12:01.632Z""",,,"true",
"be901645-30c1-447e-921e-424c78993aca","Tamoxifen (Nolvadex)","WWB","20.00","true","other",,"64K2M","j4mes_r","20mg",,,"""2026-04-15T17:12:06.754Z""","""2026-04-15T17:12:06.754Z""",,,"true",
"bea6d833-4d2a-4d36-bfe2-fc3c63ba4e3f","Cerebrolysin","WWB","50.00","true","peptide",,"64K2M","j4mes_r","60mg",,,"""2026-04-15T17:12:02.586Z""","""2026-04-15T17:12:02.586Z""",,,"true",
"bed1875f-daf0-46d8-a087-388e86a48505","EPO","WWB","95.00","true","peptide",,"64K2M","j4mes_r","3000IU",,,"""2026-04-15T17:12:02.838Z""","""2026-04-15T17:12:02.838Z""",,,"true",
"c01a9cdb-81c6-4a13-a788-fba70b4973c4","Cartalax","WWB","110.00","true","peptide",,"64K2M","j4mes_r","20mg",,,"""2026-04-15T17:12:05.538Z""","""2026-04-15T17:12:05.538Z""",,,"true",
"c0c3e342-299a-4de3-956e-7ed18edd3e6b","DIANABOL (Methandrostenolone)","WWB","18.00","true","aas",,"64K2M","j4mes_r","50mg",,,"""2026-04-15T17:12:08.840Z""","""2026-04-15T17:12:08.840Z""",,,"true",
"c130a033-2536-43e3-8458-b10ea57272d8","slupp-332 + BAM15 Blend","WWB","35.00","true","sarm",,"64K2M","j4mes_r","300mcg",,,"""2026-04-15T17:12:07.637Z""","""2026-04-15T17:12:07.637Z""",,,"true",
"c27731a4-0899-406a-8dd4-1b97832064b0","Semaglutide","WWB","50.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:01.506Z""","""2026-04-15T17:12:01.506Z""",,,"true",
"c443c3e4-1e33-4dde-ae9d-dc3cc2caf0ac","SLU-PP-332","WWB","23.00","true","sarm",,"64K2M","j4mes_r","1mg",,,"""2026-04-15T17:12:05.991Z""","""2026-04-15T17:12:05.991Z""",,,"true",
"c547f327-bb83-421b-afad-116676897e2f","IGF-1LR3","WWB","40.00","true","peptide",,"64K2M","j4mes_r","0.1mg",,,"""2026-04-15T17:12:03.628Z""","""2026-04-15T17:12:03.628Z""",,,"true",
"c69dbd3f-1e00-458d-9e4c-beb78236ef17","TEST ENANTHATE","WWB","15.00","true","aas",,"64K2M","j4mes_r","250mg",,,"""2026-04-15T17:12:07.866Z""","""2026-04-15T17:12:07.866Z""",,,"true",
"c70092f4-363c-4d7f-9529-782827b4b720","TEST P","WWB","12.00","true","aas",,"64K2M","j4mes_r","200mg",,,"""2026-04-15T17:12:07.938Z""","""2026-04-15T17:12:07.938Z""",,,"true",
"c71472ed-1e37-4b3b-a93c-e50a9f1f6072","Lipo-C FAT BLASTER","WWB","60.00","true","other",,"64K2M","j4mes_r","500mg",,,"""2026-04-15T17:12:09.091Z""","""2026-04-15T17:12:09.091Z""",,,"true",
"c7272ebd-b33a-45de-9a63-7a124454bd6a","Tesamorelin + Ipamorelin Blend","WWB","165.00","true","peptide",,"64K2M","j4mes_r","17mg",,,"""2026-04-15T17:12:02.215Z""","""2026-04-15T17:12:02.215Z""",,,"true",
"c815e2a2-4cc7-49b7-b63d-61057e0f258e","Tirzepatide","WWB","110.00","true","peptide",,"64K2M","j4mes_r","40mg",,,"""2026-04-15T17:12:01.355Z""","""2026-04-15T17:12:01.355Z""",,,"true",
"c9226630-333a-4015-8fe2-397351c4cca4","Healthy Hair skin nails Blend","WWB","110.00","true","other",,"64K2M","j4mes_r",,,,"""2026-04-15T17:12:09.194Z""","""2026-04-15T17:12:09.194Z""",,,"true",
"c986907f-5b35-4caa-b92f-11206a221bf1","Methenolone Acetate (Primobolan)","WWB","70.00","true","aas",,"64K2M","j4mes_r","25mg",,,"""2026-04-15T17:12:06.609Z""","""2026-04-15T17:12:06.609Z""",,,"true",
"c9b9e308-ebd2-4232-9954-461c7ebbd8b8","TEST CYPIOΝΑΤΕ","WWB","10.00","true","aas",,"64K2M","j4mes_r","50mg",,,"""2026-04-15T17:12:07.817Z""","""2026-04-15T17:12:07.817Z""",,,"true",
"ca18c0b3-a6eb-40e3-b14b-70afa029f637","SLU-PP-332","WWB","145.00","true","sarm",,"64K2M","j4mes_r","100mg",,,"""2026-04-15T17:12:06.093Z""","""2026-04-15T17:12:06.093Z""",,,"true",
"ca691118-3868-4e33-abca-15e23bedc323","Selank","WWB","55.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:04.672Z""","""2026-04-15T17:12:04.672Z""",,,"true",
"ca94317e-6a96-47ea-bf2d-1b4ca02b76f6","Primobolan E","WWB","75.00","true","aas",,"64K2M","j4mes_r","200mg",,,"""2026-04-15T17:12:08.311Z""","""2026-04-15T17:12:08.311Z""",,,"true",
"cb1c207d-14e6-4d2b-9327-fa5a3c6e7f4b","Proviron","WWB","25.00","true","aas",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:06.536Z""","""2026-04-15T17:12:06.536Z""",,,"true",
"cb34b7c5-e5e9-4927-b942-db6bf9b1960f","Humanin","WWB","180.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:03.305Z""","""2026-04-15T17:12:03.305Z""",,,"true",
"cc1901b3-fc31-41b2-9c10-6bb99031021b","N-Acetyl Epitalon Amidate","WWB","80.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:02.739Z""","""2026-04-15T17:12:02.739Z""",,,"true",
"ccba8e8e-1347-4b2a-8368-664e2e9f7957","PEG MGF","WWB","75.00","true","peptide",,"64K2M","j4mes_r","2mg",,,"""2026-04-15T17:12:04.373Z""","""2026-04-15T17:12:04.373Z""",,,"true",
"ce08f0df-93d7-4bb2-b9d8-b41a8b848089","Testo","WWB","15.00","true","aas",,"64K2M","j4mes_r","600mg",,,"""2026-04-15T17:12:08.563Z""","""2026-04-15T17:12:08.563Z""",,,"true",
"cec6aa20-801f-46e8-8c36-7362bf92ab0c","NAD+","WWB","35.00","true","peptide",,"64K2M","j4mes_r","100mg",,,"""2026-04-15T17:12:04.105Z""","""2026-04-15T17:12:04.105Z""",,,"true",
"cfc03582-28c7-4ea9-831a-ce0ce221139f","GHRP-2 Acetate","WWB","50.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:03.011Z""","""2026-04-15T17:12:03.011Z""",,,"true",
"d05ee895-c267-4774-94bb-6ea982859edb","Oxytocin Acetate","WWB","45.00","true","peptide",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:04.227Z""","""2026-04-15T17:12:04.227Z""",,,"true",
"d0bfaeba-1afa-41d4-a0f3-caa20d9e4431","MT-2","WWB","45.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:03.935Z""","""2026-04-15T17:12:03.935Z""",,,"true",
"d13b48ff-094c-438e-b6eb-52dff99f56d4","DSIP","WWB","40.00","true","peptide",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:02.611Z""","""2026-04-15T17:12:02.611Z""",,,"true",
"d154e6b3-13be-4bff-9177-7a527bef84bd","Cagrilintide","WWB","70.00","true","peptide",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:02.510Z""","""2026-04-15T17:12:02.510Z""",,,"true",
"d170edb5-7721-4dc2-9cf7-8d955bb99626","GHK-CU","WWB","45.00","true","peptide",,"64K2M","j4mes_r","100mg",,,"""2026-04-15T17:12:02.962Z""","""2026-04-15T17:12:02.962Z""",,,"true",
"d1c8d9fc-0fc9-42dc-a329-aab8585be17c","Clomid","WWB","20.00","true","other",,"64K2M","j4mes_r","50mg",,,"""2026-04-15T17:12:06.460Z""","""2026-04-15T17:12:06.460Z""",,,"true",
"d20c5fa1-9c1d-4232-b061-6ccda3d30f41","Tren E","WWB","20.00","true","aas",,"64K2M","j4mes_r","100mg",,,"""2026-04-15T17:12:08.135Z""","""2026-04-15T17:12:08.135Z""",,,"true",
"d3005996-0c94-4935-965a-4b04ff77c8d1","MT-1","WWB","45.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:03.910Z""","""2026-04-15T17:12:03.910Z""",,,"true",
"d4aafe36-c747-4a83-b301-550381048bd2","B12","WWB","70.00","true","other",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:09.422Z""","""2026-04-15T17:12:09.422Z""",,,"true",
"d4b88bed-0381-4efc-a810-000c88744fe7","VIP","WWB","140.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:05.117Z""","""2026-04-15T17:12:05.117Z""",,,"true",
"d55a4940-f5cf-4890-8b4a-a9678aad07c8","DHB (1-Test Cyp)","WWB","30.00","true","aas",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:06.902Z""","""2026-04-15T17:12:06.902Z""",,,"true",
"d624408a-d551-4838-a4f2-c8f58762bdb7","PNC 27","WWB","150.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:04.521Z""","""2026-04-15T17:12:04.521Z""",,,"true",
"d700b194-bbc5-43d1-ae09-263e94dd2045","Crystagen","WWB","110.00","true","peptide",,"64K2M","j4mes_r","20mg",,,"""2026-04-15T17:12:05.514Z""","""2026-04-15T17:12:05.514Z""",,,"true",
"d765192c-7987-42f6-99f5-b038e2c06010","Methenolone Acetate (Primobolan)","WWB","40.00","true","aas",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:06.585Z""","""2026-04-15T17:12:06.585Z""",,,"true",
"d7f440f5-95db-4c3f-9a94-f52c416902c0","SLU-PP-332","WWB","38.00","true","sarm",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:06.016Z""","""2026-04-15T17:12:06.016Z""",,,"true",
"d83a8cab-8901-4006-9fb9-4336fa07e763","Androxal (Enclomiphene)","WWB","70.00","true","sarm",,"64K2M","j4mes_r","25mg",,,"""2026-04-15T17:12:07.347Z""","""2026-04-15T17:12:07.347Z""",,,"true",
"d92f7cf0-bb86-40d4-990c-8170f3dcba29","Liraglutide","WWB","80.00","true","peptide",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:03.833Z""","""2026-04-15T17:12:03.833Z""",,,"true",
"d9fe477b-f9d4-40a3-a68c-2c715cdbdffd","Mast E (DE)","WWB","50.00","true","aas",,"64K2M","j4mes_r","200mg",,,"""2026-04-15T17:12:08.790Z""","""2026-04-15T17:12:08.790Z""",,,"true",
"daaa5ae9-c259-4754-8185-6fe8d7b04ae7","STANOZOLOL (Oil base) winstrol","WWB","15.00","true","aas",,"64K2M","j4mes_r","100mg",,,"""2026-04-15T17:12:08.613Z""","""2026-04-15T17:12:08.613Z""",,,"true",
"dcf38a88-8c48-4114-b073-20e91c87dec4","Tesamorelin","WWB","130.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:04.971Z""","""2026-04-15T17:12:04.971Z""",,,"true",
"dd4f1242-7b86-4e31-a97f-ebf72e920689","Semaglutide","WWB","60.00","true","peptide",,"64K2M","j4mes_r","15mg",,,"""2026-04-15T17:12:01.531Z""","""2026-04-15T17:12:01.531Z""",,,"true",
"dd859c65-e615-4e3a-805d-1fd3ab4e0846","TEST CYPIOΝΑΤΕ","WWB","15.00","true","aas",,"64K2M","j4mes_r","250mg",,,"""2026-04-15T17:12:07.841Z""","""2026-04-15T17:12:07.841Z""",,,"true",
"de9068ff-b193-4646-b300-5d0557613168","Tesamorelin","WWB","50.00","true","peptide",,"64K2M","j4mes_r","2mg",,,"""2026-04-15T17:12:04.923Z""","""2026-04-15T17:12:04.923Z""",,,"true",
"df4987d1-5fd3-499b-a575-74232d0ec5b4","SR9009","WWB","35.00","true","sarm",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:07.025Z""","""2026-04-15T17:12:07.025Z""",,,"true",
"e2a222a6-46e4-44d0-8a96-3d6b42e7d91b","5-amino-1mq","WWB","75.00","true","peptide",,"64K2M","j4mes_r","50mg",,,"""2026-04-15T17:12:05.190Z""","""2026-04-15T17:12:05.190Z""",,,"true",
"e3f8b36b-0a8e-49bd-a174-bb4d428dcf65","NA Selank amidate","WWB","130.00","true","peptide",,"64K2M","j4mes_r","30mg",,,"""2026-04-15T17:12:04.800Z""","""2026-04-15T17:12:04.800Z""",,,"true",
"e4caca43-7c0c-4484-91a3-1d0ccb67b78e","KPV","WWB","55.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:03.757Z""","""2026-04-15T17:12:03.757Z""",,,"true",
"e5c0bb5f-b4f1-4bc8-9624-c6ed9dd6c60a","Retatrutide","WWB","120.00","true","peptide",,"64K2M","j4mes_r","20mg",,,"""2026-04-15T17:12:01.682Z""","""2026-04-15T17:12:01.682Z""",,,"true",
"e639538c-b60f-4bf4-b0ac-4753cf625701","Semaglutide","WWB","90.00","true","peptide",,"64K2M","j4mes_r","30mg",,,"""2026-04-15T17:12:01.581Z""","""2026-04-15T17:12:01.581Z""",,,"true",
"e6bad79d-2e4e-4acd-bfb1-5e57639f6773","Glutathione","WWB","85.00","true","peptide",,"64K2M","j4mes_r","1500mg",,,"""2026-04-15T17:12:03.086Z""","""2026-04-15T17:12:03.086Z""",,,"true",
"e71c28fd-2f73-4e49-9648-9b8c7a588980","Alprostadil","WWB","110.00","true","peptide",,"64K2M","j4mes_r","20mcg",,,"""2026-04-15T17:12:05.237Z""","""2026-04-15T17:12:05.237Z""",,,"true",
"e75a7f7b-4e46-4a6e-8525-2d6d9ec10c56","Winstrol (Stanozolol)","WWB","25.00","true","aas",,"64K2M","j4mes_r","20mg",,,"""2026-04-15T17:12:06.316Z""","""2026-04-15T17:12:06.316Z""",,,"true",
"e79673cf-d688-4f3b-bc46-fba68dfa1ba6","BPC157 + TB500 Blend","WWB","150.00","true","peptide",,"64K2M","j4mes_r","20mg",,,"""2026-04-15T17:12:02.089Z""","""2026-04-15T17:12:02.089Z""",,,"true",
"e7ca1316-b543-4cfa-9aed-d85e892ca2ac","HCG","WWB","130.00","true","peptide",,"64K2M","j4mes_r","10000IU",,,"""2026-04-15T17:12:03.453Z""","""2026-04-15T17:12:03.453Z""",,,"true",
"e88a5317-4d20-437a-aec2-19da94211dce","DIANABOL","WWB","40.00","true","aas",,"64K2M","j4mes_r","50mg",,,"""2026-04-15T17:12:06.268Z""","""2026-04-15T17:12:06.268Z""",,,"true",
"e9835a41-94f5-4bff-b882-c93c5eb01c06","Trenbolone Enanthate + Testosterone Proplonate + Drostanolone Enanthate Blend","WWB","55.00","true","aas",,"64K2M","j4mes_r","500mg",,,"""2026-04-15T17:12:08.060Z""","""2026-04-15T17:12:08.060Z""",,,"true",
"ea80624e-d50e-40bf-985e-fe7e239d0281","Turinabol","WWB","55.00","true","aas",,"64K2M","j4mes_r","50mg",,,"""2026-04-15T17:12:06.413Z""","""2026-04-15T17:12:06.413Z""",,,"true",
"ea8bd14f-639c-4fb9-9069-ce16f9ec5a27","AA Water","WWB","10.00","true","other",,"64K2M","j4mes_r",,,,"""2026-04-15T17:12:05.762Z""","""2026-04-15T17:12:05.762Z""",,,"true",
"ed4c607a-dabe-40c3-b892-dbd0923fc21e","BPC 157","WWB","35.00","true","peptide",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:01.911Z""","""2026-04-15T17:12:01.911Z""",,,"true",
"ed564c78-7834-461f-b4b3-edc88e930718","CJC-1295 without DAC + IPA Blend","WWB","90.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:02.339Z""","""2026-04-15T17:12:02.339Z""",,,"true",
"edd54979-a840-4d89-af7b-f6fc9e47161b","ACE-031","WWB","80.00","true","peptide",,"64K2M","j4mes_r","1mg",,,"""2026-04-15T17:12:05.285Z""","""2026-04-15T17:12:05.285Z""",,,"true",
"efdd727f-9fe5-4edf-9303-b0d7469d8002","Superdrol","WWB","25.00","true","aas",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:06.657Z""","""2026-04-15T17:12:06.657Z""",,,"true",
"f229036e-c209-4817-b635-07c0b5a86091","NAD+","WWB","70.00","true","peptide",,"64K2M","j4mes_r","500mg",,,"""2026-04-15T17:12:04.153Z""","""2026-04-15T17:12:04.153Z""",,,"true",
"f324e77e-4413-40c9-a00a-3b16136d131b","AHK-CU","WWB","65.00","true","peptide",,"64K2M","j4mes_r","100mg",,,"""2026-04-15T17:12:02.888Z""","""2026-04-15T17:12:02.888Z""",,,"true",
"f36fd49d-8ee5-4d96-9e20-fdfbe35fe989","Semaglutide","WWB","70.00","true","peptide",,"64K2M","j4mes_r","20mg",,,"""2026-04-15T17:12:01.556Z""","""2026-04-15T17:12:01.556Z""",,,"true",
"f4f0056b-9c2a-4f85-b729-eee6ea4498f3","KPV","WWB","80.00","true","peptide",,"64K2M","j4mes_r","500mcg",,,"""2026-04-15T17:12:07.469Z""","""2026-04-15T17:12:07.469Z""",,,"true",
"f7711577-1744-4db7-a15e-f0d311724144","TB-500 FRAG","WWB","85.00","true","peptide",,"64K2M","j4mes_r","10mg",,,"""2026-04-15T17:12:01.886Z""","""2026-04-15T17:12:01.886Z""",,,"true",
"f8e4f628-58d5-4f9a-b4bf-de9169615595","Sildenafil (Viagra)","WWB","15.00","true","other",,"64K2M","j4mes_r","100mg",,,"""2026-04-15T17:12:06.827Z""","""2026-04-15T17:12:06.827Z""",,,"true",
"f99787bd-d02e-49b3-9627-2ad8d48922c5","HGH Fragment 176-191","WWB","85.00","true","peptide",,"64K2M","j4mes_r","5mg",,,"""2026-04-15T17:12:03.501Z""","""2026-04-15T17:12:03.501Z""",,,"true",
"fa14ff5c-1f5e-4768-b04a-95604400f0c5","Tadanafil (Cialis)","WWB","15.00","true","other",,"64K2M","j4mes_r","20mg",,,"""2026-04-15T17:12:06.853Z""","""2026-04-15T17:12:06.853Z""",,,"true",
"fc0b10a4-e438-4d31-969c-0e27e366810f","Finasteride","WWB","20.00","true","other",,"64K2M","j4mes_r","1mg",,,"""2026-04-15T17:12:07.251Z""","""2026-04-15T17:12:07.251Z""",,,"true",
"fc0f8192-bcfe-4e16-8afd-556b45967375","MENT (Trestolone acetate)","WWB","40.00","true","aas",,"64K2M","j4mes_r","50mg",,,"""2026-04-15T17:12:08.915Z""","""2026-04-15T17:12:08.915Z""",,,"true",
"fdefc6f6-8718-43b9-9d65-3fbb8f77789f","ANADROL","WWB","35.00","true","aas",,"64K2M","j4mes_r","50mg",,,"""2026-04-15T17:12:06.194Z""","""2026-04-15T17:12:06.194Z""",,,"true",
"ff8e2cf2-7e21-4c93-9ec9-5b48fb1785cf","Selank","WWB","120.00","true","peptide",,"64K2M","j4mes_r","30mg",,,"""2026-04-15T17:12:04.700Z""","""2026-04-15T17:12:04.700Z""",,,"true",
"p001","Semaglutide 10mg","Uther","55.00","true",,"0",,,,,,"""2026-03-18T15:19:10.669Z""","""2026-04-14T07:07:10.608Z""",,,"true",
"p002","Tirzepatide 10mg","Uther","65.00","true",,"1",,,,,,"""2026-03-18T15:19:10.673Z""","""2026-04-14T07:07:10.614Z""",,,"true",
"p003","Tirzepatide 15mg","Uther","80.00","true",,"2",,,,,,"""2026-03-18T15:19:10.675Z""","""2026-04-14T07:07:10.617Z""",,,"true",
"p004","Tirzepatide 20mg","Uther","85.00","true",,"3",,,,,,"""2026-03-18T15:19:10.678Z""","""2026-04-14T07:07:10.613Z""",,,"true",
"p005","Tirzepatide 30mg","Uther","90.00","true",,"4",,,,,,"""2026-03-18T15:19:10.682Z""","""2026-04-14T07:07:10.654Z""",,,"true",
"p006","Tirzepatide 45mg","Uther","115.00","true",,"5",,,,,,"""2026-03-18T15:19:10.685Z""","""2026-04-14T07:07:10.640Z""",,,"true",
"p007","Tirzepatide 60mg","Uther","135.00","true",,"6",,,,,,"""2026-03-18T15:19:10.688Z""","""2026-04-14T07:07:10.620Z""",,,"true",
"p008","Tirzepatide 100mg","Uther","220.00","true",,"7",,,,,,"""2026-03-18T15:19:10.691Z""","""2026-04-14T07:07:10.625Z""",,,"true",
"p009","Retatrutide 10mg","Uther","95.00","true",,"8",,,,,,"""2026-03-18T15:19:10.694Z""","""2026-04-14T07:07:10.637Z""",,,"true",
"p010","Retatrutide 20mg","Uther","120.00","true",,"9",,,,,,"""2026-03-18T15:19:10.697Z""","""2026-04-14T07:07:10.630Z""",,,"true",
"p011","Retatrutide 30mg","Uther","155.00","true",,"10",,,,,,"""2026-03-18T15:19:10.700Z""","""2026-04-14T07:07:10.644Z""",,,"true",
"p012","Retatrutide 40mg","Uther","165.00","true",,"11",,,,,,"""2026-03-18T15:19:10.703Z""","""2026-04-14T07:07:10.634Z""",,,"true",
"p013","Retatrutide 50mg","Uther","205.00","true",,"12",,,,,,"""2026-03-18T15:19:10.706Z""","""2026-04-14T07:07:10.655Z""",,,"true",
"p014","Cagrilintide 5mg","Uther","90.00","true",,"13",,,,,,"""2026-03-18T15:19:10.709Z""","""2026-04-14T07:07:10.647Z""",,,"true",
"p015","Cagrilintide 10mg","Uther","170.00","true",,"14",,,,,,"""2026-03-18T15:19:10.711Z""","""2026-04-14T07:07:10.662Z""",,,"true",
"p016","Mazdutide 10mg","Uther","160.00","true",,"15",,,,,,"""2026-03-18T15:19:10.713Z""","""2026-04-14T07:07:10.637Z""",,,"true",
"p017","Survodutide 10mg","Uther","170.00","true",,"16",,,,,,"""2026-03-18T15:19:10.716Z""","""2026-04-14T07:07:10.660Z""",,,"true",
"p018","GAC water 10ml","Uther","25.00","true",,"17",,,,,,"""2026-03-18T15:19:10.719Z""","""2026-04-14T07:07:10.684Z""",,,"true",
"p019","BAC water 10ml","Uther","25.00","true",,"18",,,,,,"""2026-03-18T15:19:10.721Z""","""2026-04-14T07:07:10.670Z""",,,"true",
"p020","GAC water 3ml","Uther","15.00","true",,"19",,,,,,"""2026-03-18T15:19:10.724Z""","""2026-04-14T07:07:10.759Z""",,,"true",
"p021","BAC water 3ml","Uther","15.00","true",,"20",,,,,,"""2026-03-18T15:19:10.727Z""","""2026-04-14T07:07:10.680Z""",,,"true",
"p022","L-Carnitine 500mg","Uther","160.00","true",,"21",,,,,,"""2026-03-18T15:19:10.729Z""","""2026-04-24T10:57:49.778Z""",,,"true",
"p023","Cyanocobalamin B12 1mg","Uther","60.00","true",,"22",,,,,,"""2026-03-18T15:19:10.732Z""","""2026-04-24T10:57:56.951Z""",,,"true",
"p024","HGH 10IU","Uther","50.00","true",,"23",,,,,,"""2026-03-18T15:19:10.735Z""","""2026-04-14T07:07:10.673Z""",,,"true",
"p025","IGF-1 LR3 1mg","Uther","210.00","true",,"24",,,,,,"""2026-03-18T15:19:10.738Z""","""2026-04-14T07:07:10.693Z""",,,"true",
"p026","5-Amino-1MQ 50mg","Uther","75.00","true",,"25",,,,,,"""2026-03-18T15:19:10.740Z""","""2026-04-14T07:07:10.672Z""",,,"true",
"p027","5-Amino-1MQ 10mg","Uther","55.00","true",,"26",,,,,,"""2026-03-18T15:19:10.743Z""","""2026-04-14T07:07:10.676Z""",,,"true",
"p028","Adipotide 10mg","Uther","165.00","true",,"27",,,,,,"""2026-03-18T15:19:10.746Z""","""2026-04-14T07:07:10.668Z""",,,"true",
"p029","VIP 10mg","Uther","125.00","true",,"28",,,,,,"""2026-03-18T15:19:10.749Z""","""2026-04-14T07:07:10.685Z""",,,"true",
"p030","BPC 157 10mg","Uther","45.00","true",,"29",,,,,,"""2026-03-18T15:19:10.751Z""","""2026-04-14T07:07:10.755Z""",,,"true",
"p031","BPC 157 40mg","Uther","160.00","true",,"30",,,,,,"""2026-03-18T15:19:10.754Z""","""2026-04-14T07:07:10.758Z""",,,"true",
"p032","TB500 (TB4) 10mg","Uther","85.00","true",,"31",,,,,,"""2026-03-18T15:19:10.756Z""","""2026-04-14T07:07:10.703Z""",,,"true",
"p033","TB500 (TB4) 20mg","Uther","165.00","true",,"32",,,,,,"""2026-03-18T15:19:10.759Z""","""2026-04-14T07:07:10.723Z""",,,"true",
"p034","Abaloparatide 3mg","Uther","100.00","true",,"33",,,,,,"""2026-03-18T15:19:10.762Z""","""2026-04-14T07:07:10.722Z""",,,"true",
"p035","Teriparatide 750mcg","Uther","75.00","true",,"34",,,,,,"""2026-03-18T15:19:10.765Z""","""2026-04-14T07:07:10.725Z""",,,"true",
"p036","Fragment 176-191 5mg","Uther","75.00","true",,"35",,,,,,"""2026-03-18T15:19:10.773Z""","""2026-04-14T07:07:10.727Z""",,,"true",
"p037","PT141 10mg","Uther","60.00","true",,"36",,,,,,"""2026-03-18T15:19:10.776Z""","""2026-04-14T07:07:10.699Z""",,,"true",
"p038","Kisspeptin 10mg","Uther","70.00","true",,"37",,,,,,"""2026-03-18T15:19:10.779Z""","""2026-04-14T07:07:10.760Z""",,,"true",
"p039","Epitalon 10mg","Uther","45.00","true",,"38",,,,,,"""2026-03-18T15:19:10.782Z""","""2026-04-14T07:07:10.755Z""",,,"true",
"p040","Epitalon 50mg","Uther","200.00","true",,"39",,,,,,"""2026-03-18T15:19:10.784Z""","""2026-04-14T07:07:10.689Z""",,,"true",
"p041","N-Acetyl Epitalon 20mg","Uther","110.00","true",,"40",,,,,,"""2026-03-18T15:19:10.787Z""","""2026-04-14T07:07:10.761Z""",,,"true",
"p042","Melanotan II 10mg","Uther","40.00","true",,"41",,,,,,"""2026-03-18T15:19:10.790Z""","""2026-04-14T07:07:10.812Z""",,,"true",
"p043","Melanotan I 10mg","Uther","50.00","true",,"42",,,,,,"""2026-03-18T15:19:10.792Z""","""2026-04-14T07:07:10.752Z""",,,"true",
"p044","CJC-1295 with DAC 5mg","Uther","120.00","true",,"43",,,,,,"""2026-03-18T15:19:10.794Z""","""2026-04-14T07:07:10.748Z""",,,"true",
"p045","CJC-1295 No DAC 10mg","Uther","140.00","true",,"44",,,,,,"""2026-03-18T15:19:10.797Z""","""2026-04-14T07:07:10.707Z""",,,"true",
